Date,TradeStat,Sector,Measure,Value
2009-04-01,A,MET,WMF,815.28391323
2009-04-01,A,MET,N,-39.6
2009-04-01,A,MET,R,-35.2
2009-04-01,A,FZ,WMF,699.6687848
2009-04-01,A,FZ,N,27.9
2009-04-01,A,FZ,R,33.4
2009-04-01,A,TBS,WMF,310.1688685
2009-04-01,A,TBS,N,-18.2
2009-04-01,A,TBS,R,-17.1
2009-04-01,H,GT,WMF,2286.74575896
2009-05-01,E,GT,WMF,12689.73945013
2009-05-01,E,GT,N,-21.0
2009-05-01,E,GT,R,-16.6
2009-05-01,E,CHEM,WMF,2944.37442863
2009-05-01,E,CHEM,N,-11.4
2009-05-01,E,CHEM,R,-17.0
2009-05-01,E,ME,WMF,2314.33895454
2009-05-01,E,ME,N,-24.1
2009-05-01,E,ME,R,-22.6
2009-05-01,E,UHR,WMF,177.2212135
2009-05-01,E,UHR,N,-23.5
2009-05-01,E,UHR,R,-32.2
2009-05-01,E,PI,WMF,534.4742616
2009-05-01,E,PI,N,-7.9
2009-05-01,E,PI,R,-15.1
2009-05-01,E,MET,WMF,942.59006669
2009-05-01,E,MET,N,-39.6
2009-05-01,E,MET,R,-28.1
2009-05-01,E,FZ,WMF,1159.75849137
2009-05-01,E,FZ,N,-23.0
2009-05-01,E,FZ,R,-24.6
2009-05-01,E,TBS,WMF,741.52079611
2009-05-01,E,TBS,N,-11.7
2009-05-01,E,TBS,R,-9.0
2009-05-01,A,GT,WMF,13990.99586496
2009-05-01,A,GT,N,-17.4
2009-05-01,A,GT,R,-19.1
2009-05-01,A,CHEM,WMF,5739.76940134
2009-05-01,A,CHEM,N,-4.8
2009-05-01,A,CHEM,R,-13.9
2009-05-01,A,ME,WMF,2667.19381195
2009-05-01,A,ME,N,-26.9
2009-05-01,A,ME,R,-26.7
2009-05-01,A,UHR,WMF,1076.80611835
2009-05-01,A,UHR,N,-26.8
2009-05-01,A,UHR,R,-28.7
2009-05-01,A,PI,WMF,1136.09460891
2009-05-01,A,PI,N,-7.9
2009-05-01,A,PI,R,-7.5
2009-05-01,A,MET,WMF,809.59141207
2009-05-01,A,MET,N,-37.9
2009-05-01,A,MET,R,-31.9
2009-05-01,A,FZ,WMF,373.36448565
2009-05-01,A,FZ,N,-37.8
2009-05-01,A,FZ,R,-32.1
2009-05-01,A,TBS,WMF,304.55711635
2009-05-01,A,TBS,N,-20.7
2009-05-01,A,TBS,R,-19.2
2009-05-01,H,GT,WMF,1301.25641483
2009-06-01,E,GT,WMF,13287.90011768
2009-06-01,E,GT,N,-16.9
2009-06-01,E,GT,R,-12.6
2009-06-01,E,CHEM,WMF,3173.49269519
2009-06-01,E,CHEM,N,-3.0
2009-06-01,E,CHEM,R,-6.8
2009-06-01,E,ME,WMF,2362.29069281
2009-06-01,E,ME,N,-20.5
2009-06-01,E,ME,R,-20.5
2009-06-01,E,UHR,WMF,177.01751811
2009-06-01,E,UHR,N,-23.7
2009-06-01,E,UHR,R,-33.7
2009-06-01,E,PI,WMF,516.21736176
2009-06-01,E,PI,N,-12.4
2009-06-01,E,PI,R,-21.0
2009-06-01,E,MET,WMF,966.75811056
2009-06-01,E,MET,N,-38.8
2009-06-01,E,MET,R,-26.9
2009-06-01,E,FZ,WMF,1293.42806686
2009-06-01,E,FZ,N,-10.8
2009-06-01,E,FZ,R,-12.0
2009-06-01,E,TBS,WMF,794.43208496
2009-06-01,E,TBS,N,-6.8
2009-06-01,E,TBS,R,-3.5
2009-06-01,A,GT,WMF,14009.09001288
2009-06-01,A,GT,N,-20.5
2009-06-01,A,GT,R,-23.9
2009-06-01,A,CHEM,WMF,5756.30101969
2009-06-01,A,CHEM,N,-11.0
2009-06-01,A,CHEM,R,-26.0
2009-06-01,A,ME,WMF,2633.33576705
2009-06-01,A,ME,N,-29.8
2009-06-01,A,ME,R,-30.5
2009-06-01,A,UHR,WMF,1015.7404128
2009-06-01,A,UHR,N,-34.0
2009-06-01,A,UHR,R,-31.4
2009-06-01,A,PI,WMF,1139.86596277
2009-06-01,A,PI,N,-9.4
2009-06-01,A,PI,R,-7.9
2009-06-01,A,MET,WMF,824.44899648
2009-06-01,A,MET,N,-38.0
2009-06-01,A,MET,R,-30.7
2009-06-01,A,FZ,WMF,410.3697818
2009-06-01,A,FZ,N,-25.5
2009-06-01,A,FZ,R,-15.8
2009-06-01,A,TBS,WMF,313.48252926
2009-06-01,A,TBS,N,-18.8
2009-06-01,A,TBS,R,-18.8
2009-06-01,H,GT,WMF,721.18989519
2009-07-01,E,GT,WMF,13197.59030191
2009-07-01,E,GT,N,-17.8
2009-07-01,E,GT,R,-12.8
2009-07-01,E,CHEM,WMF,3037.95027582
2009-07-01,E,CHEM,N,-9.3
2009-07-01,E,CHEM,R,-12.3
2009-07-01,E,ME,WMF,2410.06502524
2009-07-01,E,ME,N,-19.4
2009-07-01,E,ME,R,-21.3
2009-07-01,E,UHR,WMF,162.23033145
2009-07-01,E,UHR,N,-34.1
2009-07-01,E,UHR,R,-40.6
2009-07-01,E,PI,WMF,510.33437933
2009-07-01,E,PI,N,-16.8
2009-07-01,E,PI,R,-23.5
2009-07-01,E,MET,WMF,955.19430799
2009-07-01,E,MET,N,-39.7
2009-07-01,E,MET,R,-26.9
2009-07-01,E,FZ,WMF,1325.91239048
2009-07-01,E,FZ,N,-4.2
2009-07-01,E,FZ,R,-1.0
2009-07-01,E,TBS,WMF,773.98288105
2009-07-01,E,TBS,N,-7.3
2009-07-01,E,TBS,R,-1.9
2009-07-01,A,GT,WMF,14380.86393847
2009-07-01,A,GT,N,-16.8
2009-07-01,A,GT,R,-16.4
2009-07-01,A,CHEM,WMF,5978.48736164
2009-07-01,A,CHEM,N,-4.7
2009-07-01,A,CHEM,R,-6.7
2009-07-01,A,ME,WMF,2677.17298335
2009-07-01,A,ME,N,-27.5
2009-07-01,A,ME,R,-29.4
2009-07-01,A,UHR,WMF,1075.56283108
2009-07-01,A,UHR,N,-28.4
2009-07-01,A,UHR,R,-29.0
2009-07-01,A,PI,WMF,1102.27586294
2009-07-01,A,PI,N,-13.5
2009-07-01,A,PI,R,-9.1
2009-07-01,A,MET,WMF,853.29381907
2009-07-01,A,MET,N,-35.2
2009-07-01,A,MET,R,-25.2
2009-07-01,A,FZ,WMF,453.03615765
2009-07-01,A,FZ,N,-12.9
2009-07-01,A,FZ,R,-15.3
2009-07-01,A,TBS,WMF,315.30420253
2009-07-01,A,TBS,N,-17.6
2009-07-01,A,TBS,R,-20.0
2009-07-01,H,GT,WMF,1183.27363656
2009-08-01,E,GT,WMF,12590.63046978
2009-08-01,E,GT,N,-20.7
2009-08-01,E,GT,R,-15.1
2009-08-01,E,CHEM,WMF,2664.42887873
2009-08-01,E,CHEM,N,-13.4
2009-08-01,E,CHEM,R,-22.2
2009-08-01,E,ME,WMF,2320.88917311
2009-08-01,E,ME,N,-23.1
2009-08-01,E,ME,R,-20.0
2009-08-01,E,UHR,WMF,169.39038868
2009-08-01,E,UHR,N,-26.5
2009-08-01,E,UHR,R,-25.9
2009-08-01,E,PI,WMF,522.95693786
2009-08-01,E,PI,N,-14.7
2009-08-01,E,PI,R,-21.4
2009-08-01,E,MET,WMF,990.41342488
2009-08-01,E,MET,N,-36.5
2009-08-01,E,MET,R,-22.9
2009-08-01,E,FZ,WMF,1335.15525906
2009-08-01,E,FZ,N,-3.1
2009-08-01,E,FZ,R,-2.3
2009-08-01,E,TBS,WMF,756.56768689
2009-08-01,E,TBS,N,-8.5
2009-08-01,E,TBS,R,-3.8
2009-08-01,A,GT,WMF,14620.3618339
2009-08-01,A,GT,N,-16.0
2009-08-01,A,GT,R,-18.2
2009-08-01,A,CHEM,WMF,6099.05152715
2009-08-01,A,CHEM,N,-1.5
2009-08-01,A,CHEM,R,-10.6
2009-08-01,A,ME,WMF,2734.25820407
2009-08-01,A,ME,N,-27.5
2009-08-01,A,ME,R,-28.6
2009-08-01,A,UHR,WMF,1170.06790417
2009-08-01,A,UHR,N,-16.3
2009-08-01,A,UHR,R,-18.0
2009-08-01,A,PI,WMF,1129.41576334
2009-08-01,A,PI,N,-10.5
2009-08-01,A,PI,R,-8.3
2009-08-01,A,MET,WMF,873.24575049
2009-08-01,A,MET,N,-33.8
2009-08-01,A,MET,R,-24.8
2009-08-01,A,FZ,WMF,373.38719697
2009-08-01,A,FZ,N,-53.7
2009-08-01,A,FZ,R,-50.7
2009-08-01,A,TBS,WMF,305.14667351
2009-08-01,A,TBS,N,-17.8
2009-08-01,A,TBS,R,-16.0
2009-08-01,H,GT,WMF,2029.73136413
2009-09-01,E,GT,WMF,13353.49602306
2009-09-01,E,GT,N,-15.4
2009-09-01,E,GT,R,-12.6
2009-09-01,E,CHEM,WMF,3169.17643166
2009-09-01,E,CHEM,N,4.8
2009-09-01,E,CHEM,R,-6.4
2009-09-01,E,ME,WMF,2419.55902897
2009-09-01,E,ME,N,-22.5
2009-09-01,E,ME,R,-25.0
2009-09-01,E,UHR,WMF,166.5408663
2009-09-01,E,UHR,N,-33.0
2009-09-01,E,UHR,R,-32.6
2009-09-01,E,PI,WMF,515.69654207
2009-09-01,E,PI,N,-18.0
2009-09-01,E,PI,R,-26.0
2009-09-01,E,MET,WMF,1042.00553479
2009-09-01,E,MET,N,-31.6
2009-09-01,E,MET,R,-18.7
2009-09-01,E,FZ,WMF,1238.83384344
2009-09-01,E,FZ,N,-15.7
2009-09-01,E,FZ,R,-11.8
2009-09-01,E,TBS,WMF,712.19749311
2009-09-01,E,TBS,N,-11.9
2009-09-01,E,TBS,R,-8.3
2009-09-01,A,GT,WMF,14728.4396715
2009-09-01,A,GT,N,-12.4
2009-09-01,A,GT,R,-16.4
2009-09-01,A,CHEM,WMF,6169.37769855
2009-09-01,A,CHEM,N,4.6
2009-09-01,A,CHEM,R,-14.5
2009-09-01,A,ME,WMF,2787.36240487
2009-09-01,A,ME,N,-22.3
2009-09-01,A,ME,R,-22.1
2009-09-01,A,UHR,WMF,1094.26403825
2009-09-01,A,UHR,N,-26.6
2009-09-01,A,UHR,R,-25.6
2009-09-01,A,PI,WMF,1134.70050036
2009-09-01,A,PI,N,-12.0
2009-09-01,A,PI,R,-8.0
2009-09-01,A,MET,WMF,904.24114401
2009-09-01,A,MET,N,-29.6
2009-09-01,A,MET,R,-18.8
2009-09-01,A,FZ,WMF,415.38133867
2009-09-01,A,FZ,N,-10.7
2009-09-01,A,FZ,R,-17.3
2009-09-01,A,TBS,WMF,276.24899203
2009-09-01,A,TBS,N,-21.7
2009-09-01,A,TBS,R,-23.3
2009-09-01,H,GT,WMF,1374.94364844
2009-10-01,E,GT,WMF,13189.41665389
2009-10-01,E,GT,N,-11.6
2009-10-01,E,GT,R,-7.8
2009-10-01,E,CHEM,WMF,2836.21796316
2009-10-01,E,CHEM,N,0.8
2009-10-01,E,CHEM,R,2.4
2009-10-01,E,ME,WMF,2474.94292342
2009-10-01,E,ME,N,-12.0
2009-10-01,E,ME,R,-17.9
2009-10-01,E,UHR,WMF,169.10530314
2009-10-01,E,UHR,N,-27.7
2009-10-01,E,UHR,R,-29.6
2009-10-01,E,PI,WMF,531.74919671
2009-10-01,E,PI,N,-9.1
2009-10-01,E,PI,R,-15.0
2009-10-01,E,MET,WMF,1045.79889229
2009-10-01,E,MET,N,-25.7
2009-10-01,E,MET,R,-13.3
2009-10-01,E,FZ,WMF,1227.27700865
2009-10-01,E,FZ,N,-8.5
2009-10-01,E,FZ,R,-8.2
2009-10-01,E,TBS,WMF,730.14782636
2009-10-01,E,TBS,N,-10.1
2009-10-01,E,TBS,R,-6.8
2009-10-01,A,GT,WMF,14760.6401124
2009-10-01,A,GT,N,-8.0
2009-10-01,A,GT,R,-10.2
2009-10-01,A,CHEM,WMF,6283.38791744
2009-10-01,A,CHEM,N,10.1
2009-10-01,A,CHEM,R,-3.1
2009-10-01,A,ME,WMF,2732.18503796
2009-10-01,A,ME,N,-23.4
2009-10-01,A,ME,R,-24.0
2009-10-01,A,UHR,WMF,1091.77326787
2009-10-01,A,UHR,N,-23.8
2009-10-01,A,UHR,R,-18.9
2009-10-01,A,PI,WMF,1132.53679806
2009-10-01,A,PI,N,-8.3
2009-10-01,A,PI,R,-0.1
2009-10-01,A,MET,WMF,911.81414164
2009-10-01,A,MET,N,-23.3
2009-10-01,A,MET,R,-13.5
2009-10-01,A,FZ,WMF,405.67127962
2009-10-01,A,FZ,N,11.2
2009-10-01,A,FZ,R,22.9
2009-10-01,A,TBS,WMF,286.07768662
2009-10-01,A,TBS,N,-20.2
2009-10-01,A,TBS,R,-18.1
2009-10-01,H,GT,WMF,1571.22345851
2009-11-01,E,GT,WMF,13616.89284455
2009-11-01,E,GT,N,-6.1
2009-11-01,E,GT,R,-5.8
2009-11-01,E,CHEM,WMF,2714.15914311
2009-11-01,E,CHEM,N,-8.7
2009-11-01,E,CHEM,R,-15.5
2009-11-01,E,ME,WMF,2480.16176324
2009-11-01,E,ME,N,-11.7
2009-11-01,E,ME,R,-12.6
2009-11-01,E,UHR,WMF,197.55587816
2009-11-01,E,UHR,N,-12.3
2009-11-01,E,UHR,R,-7.9
2009-11-01,E,PI,WMF,553.02682405
2009-11-01,E,PI,N,-5.8
2009-11-01,E,PI,R,-11.5
2009-11-01,E,MET,WMF,1088.09728164
2009-11-01,E,MET,N,-18.1
2009-11-01,E,MET,R,-6.8
2009-11-01,E,FZ,WMF,1430.30048727
2009-11-01,E,FZ,N,13.4
2009-11-01,E,FZ,R,12.2
2009-11-01,E,TBS,WMF,745.13902318
2009-11-01,E,TBS,N,-7.1
2009-11-01,E,TBS,R,-4.5
2009-11-01,A,GT,WMF,14838.50406098
2009-11-01,A,GT,N,-5.6
2009-11-01,A,GT,R,-9.2
2009-11-01,A,CHEM,WMF,6251.01688813
2009-11-01,A,CHEM,N,10.4
2009-11-01,A,CHEM,R,-7.0
2009-11-01,A,ME,WMF,2773.17910039
2009-11-01,A,ME,N,-20.3
2009-11-01,A,ME,R,-21.1
2009-11-01,A,UHR,WMF,1054.03250572
2009-11-01,A,UHR,N,-14.2
2009-11-01,A,UHR,R,-5.7
2009-11-01,A,PI,WMF,1117.05086733
2009-11-01,A,PI,N,-11.8
2009-11-01,A,PI,R,-4.1
2009-11-01,A,MET,WMF,937.01254574
2009-11-01,A,MET,N,-14.0
2009-11-01,A,MET,R,-4.2
2009-11-01,A,FZ,WMF,466.68052002
2009-11-01,A,FZ,N,-11.3
2009-11-01,A,FZ,R,8.9
2009-11-01,A,TBS,WMF,310.80050522
2009-11-01,A,TBS,N,-14.4
2009-11-01,A,TBS,R,-13.4
2009-11-01,H,GT,WMF,1221.61121643
2009-12-01,E,GT,WMF,13288.51069184
2009-12-01,E,GT,N,-7.6
2009-12-01,E,GT,R,-8.6
2009-12-01,E,CHEM,WMF,2958.03170095
2009-12-01,E,CHEM,N,-13.3
2009-12-01,E,CHEM,R,-22.4
2009-12-01,E,ME,WMF,2399.04309323
2009-12-01,E,ME,N,-11.4
2009-12-01,E,ME,R,-12.7
2009-12-01,E,UHR,WMF,167.91355806
2009-12-01,E,UHR,N,-27.1
2009-12-01,E,UHR,R,-16.0
2009-12-01,E,PI,WMF,552.63345836
2009-12-01,E,PI,N,-5.6
2009-12-01,E,PI,R,-15.2
2009-12-01,E,MET,WMF,1075.90195622
2009-12-01,E,MET,N,-14.7
2009-12-01,E,MET,R,-3.3
2009-12-01,E,FZ,WMF,1306.62432316
2009-12-01,E,FZ,N,17.2
2009-12-01,E,FZ,R,17.8
2009-12-01,E,TBS,WMF,719.92226464
2009-12-01,E,TBS,N,-10.9
2009-12-01,E,TBS,R,-7.6
2009-12-01,A,GT,WMF,15136.37632392
2009-12-01,A,GT,N,1.6
2009-12-01,A,GT,R,0.5
2009-12-01,A,CHEM,WMF,6256.64255547
2009-12-01,A,CHEM,N,12.6
2009-12-01,A,CHEM,R,4.3
2009-12-01,A,ME,WMF,2861.00139653
2009-12-01,A,ME,N,-9.2
2009-12-01,A,ME,R,-10.9
2009-12-01,A,UHR,WMF,1159.39074063
2009-12-01,A,UHR,N,-7.5
2009-12-01,A,UHR,R,-6.0
2009-12-01,A,PI,WMF,1139.11925451
2009-12-01,A,PI,N,-6.2
2009-12-01,A,PI,R,4.9
2009-12-01,A,MET,WMF,937.62724995
2009-12-01,A,MET,N,-6.4
2009-12-01,A,MET,R,0.7
2009-12-01,A,FZ,WMF,576.56528923
2009-12-01,A,FZ,N,50.2
2009-12-01,A,FZ,R,63.4
2009-12-01,A,TBS,WMF,296.23034319
2009-12-01,A,TBS,N,-12.4
2009-12-01,A,TBS,R,-9.6
2009-12-01,H,GT,WMF,1847.86563208
2010-01-01,E,GT,WMF,13454.38588609
2010-01-01,E,GT,N,-1.8
2010-01-01,E,GT,R,-2.5
2010-01-01,E,CHEM,WMF,2888.9998191
2010-01-01,E,CHEM,N,-1.6
2010-01-01,E,CHEM,R,-7.8
2010-01-01,E,ME,WMF,2438.58069569
2010-01-01,E,ME,N,-5.9
2010-01-01,E,ME,R,-5.0
2010-01-01,E,UHR,WMF,173.38218665
2010-01-01,E,UHR,N,-24.2
2010-01-01,E,UHR,R,-13.2
2010-01-01,E,PI,WMF,562.63149245
2010-01-01,E,PI,N,4.3
2010-01-01,E,PI,R,0.8
2010-01-01,E,MET,WMF,1114.51067375
2010-01-01,E,MET,N,-3.9
2010-01-01,E,MET,R,2.6
2010-01-01,E,FZ,WMF,1350.23380386
2010-01-01,E,FZ,N,28.3
2010-01-01,E,FZ,R,26.4
2010-01-01,E,TBS,WMF,735.06052461
2010-01-01,E,TBS,N,-7.0
2010-01-01,E,TBS,R,-3.9
2010-01-01,A,GT,WMF,15039.44127944
2010-01-01,A,GT,N,0.3
2010-01-01,A,GT,R,-2.5
2010-01-01,A,CHEM,WMF,6276.25555684
2010-01-01,A,CHEM,N,8.9
2010-01-01,A,CHEM,R,-4.1
2010-01-01,A,ME,WMF,2787.66894163
2010-01-01,A,ME,N,-10.3
2010-01-01,A,ME,R,-7.6
2010-01-01,A,UHR,WMF,1277.38519075
2010-01-01,A,UHR,N,5.7
2010-01-01,A,UHR,R,7.8
2010-01-01,A,PI,WMF,1154.04580249
2010-01-01,A,PI,N,-5.4
2010-01-01,A,PI,R,4.7
2010-01-01,A,MET,WMF,966.04874301
2010-01-01,A,MET,N,3.4
2010-01-01,A,MET,R,7.6
2010-01-01,A,FZ,WMF,322.91856313
2010-01-01,A,FZ,N,-23.0
2010-01-01,A,FZ,R,-17.0
2010-01-01,A,TBS,WMF,291.95861608
2010-01-01,A,TBS,N,-13.2
2010-01-01,A,TBS,R,-9.2
2010-01-01,H,GT,WMF,1585.05539335
2010-02-01,E,GT,WMF,14213.50434456
2010-02-01,E,GT,N,0.7
2010-02-01,E,GT,R,0.4
2010-02-01,E,CHEM,WMF,3403.37052859
2010-02-01,E,CHEM,N,16.8
2010-02-01,E,CHEM,R,13.3
2010-02-01,E,ME,WMF,2513.27008521
2010-02-01,E,ME,N,-2.0
2010-02-01,E,ME,R,-1.2
2010-02-01,E,UHR,WMF,210.54681377
2010-02-01,E,UHR,N,18.5
2010-02-01,E,UHR,R,15.7
2010-02-01,E,PI,WMF,549.19475482
2010-02-01,E,PI,N,1.2
2010-02-01,E,PI,R,-1.0
2010-02-01,E,MET,WMF,1157.21291241
2010-02-01,E,MET,N,7.8
2010-02-01,E,MET,R,14.3
2010-02-01,E,FZ,WMF,1348.00329319
2010-02-01,E,FZ,N,29.4
2010-02-01,E,FZ,R,29.9
2010-02-01,E,TBS,WMF,742.19364902
2010-02-01,E,TBS,N,-4.8
2010-02-01,E,TBS,R,-2.0
2010-02-01,A,GT,WMF,15214.61921047
2010-02-01,A,GT,N,3.8
2010-02-01,A,GT,R,0.4
2010-02-01,A,CHEM,WMF,6172.1273228
2010-02-01,A,CHEM,N,7.6
2010-02-01,A,CHEM,R,-7.1
2010-02-01,A,ME,WMF,2907.30935026
2010-02-01,A,ME,N,-3.4
2010-02-01,A,ME,R,-0.1
2010-02-01,A,UHR,WMF,1349.15024621
2010-02-01,A,UHR,N,13.2
2010-02-01,A,UHR,R,16.9
2010-02-01,A,PI,WMF,1162.33860773
2010-02-01,A,PI,N,-2.8
2010-02-01,A,PI,R,7.1
2010-02-01,A,MET,WMF,995.70156887
2010-02-01,A,MET,N,12.5
2010-02-01,A,MET,R,14.4
2010-02-01,A,FZ,WMF,332.53289283
2010-02-01,A,FZ,N,-20.3
2010-02-01,A,FZ,R,-13.8
2010-02-01,A,TBS,WMF,287.57507392
2010-02-01,A,TBS,N,-12.3
2010-02-01,A,TBS,R,-9.7
2010-02-01,H,GT,WMF,1001.11486591
2010-03-01,E,GT,WMF,14096.81331705
2010-03-01,E,GT,N,2.9
2010-03-01,E,GT,R,5.8
2010-03-01,E,CHEM,WMF,3179.05928819
2010-03-01,E,CHEM,N,16.7
2010-03-01,E,CHEM,R,18.0
2010-03-01,E,ME,WMF,2610.46708107
2010-03-01,E,ME,N,7.6
2010-03-01,E,ME,R,9.8
2010-03-01,E,UHR,WMF,192.39691503
2010-03-01,E,UHR,N,-7.4
2010-03-01,E,UHR,R,2.2
2010-03-01,E,PI,WMF,565.68729833
2010-03-01,E,PI,N,-2.6
2010-03-01,E,PI,R,-3.9
2010-03-01,E,MET,WMF,1168.29360905
2010-03-01,E,MET,N,16.7
2010-03-01,E,MET,R,22.3
2010-03-01,E,FZ,WMF,1361.75922831
2010-03-01,E,FZ,N,8.9
2010-03-01,E,FZ,R,6.1
2010-03-01,E,TBS,WMF,739.78727704
2010-03-01,E,TBS,N,3.3
2010-03-01,E,TBS,R,8.2
2010-03-01,A,GT,WMF,15643.48831087
2010-03-01,A,GT,N,12.3
2010-03-01,A,GT,R,10.8
2010-03-01,A,CHEM,WMF,6461.92291767
2010-03-01,A,CHEM,N,16.7
2010-03-01,A,CHEM,R,9.2
2010-03-01,A,ME,WMF,2973.39144325
2010-03-01,A,ME,N,3.7
2010-03-01,A,ME,R,6.1
2010-03-01,A,UHR,WMF,1306.91231201
2010-03-01,A,UHR,N,28.3
2010-03-01,A,UHR,R,27.4
2010-03-01,A,PI,WMF,1176.59574777
2010-03-01,A,PI,N,0.4
2010-03-01,A,PI,R,9.2
2010-03-01,A,MET,WMF,1019.30757325
2010-03-01,A,MET,N,25.6
2010-03-01,A,MET,R,27.9
2010-03-01,A,FZ,WMF,399.04983142
2010-03-01,A,FZ,N,13.3
2010-03-01,A,FZ,R,15.9
2010-03-01,A,TBS,WMF,286.93596203
2010-03-01,A,TBS,N,-3.6
2010-03-01,A,TBS,R,2.1
2010-03-01,H,GT,WMF,1546.67499382
2010-04-01,E,GT,WMF,13828.65953444
2010-04-01,E,GT,N,7.4
2010-04-01,E,GT,R,5.9
2010-04-01,E,CHEM,WMF,2995.45933956
2010-04-01,E,CHEM,N,9.8
2010-04-01,E,CHEM,R,-1.2
2010-04-01,E,ME,WMF,2597.35097645
2010-04-01,E,ME,N,7.4
2010-04-01,E,ME,R,8.6
2010-04-01,E,UHR,WMF,204.22783702
2010-04-01,E,UHR,N,-6.6
2010-04-01,E,UHR,R,-2.0
2010-04-01,E,PI,WMF,557.6420187
2010-04-01,E,PI,N,4.7
2010-04-01,E,PI,R,2.3
2010-04-01,E,MET,WMF,1179.08418001
2010-04-01,E,MET,N,19.0
2010-04-01,E,MET,R,21.4
2010-04-01,E,FZ,WMF,1354.19719913
2010-04-01,E,FZ,N,11.4
2010-04-01,E,FZ,R,13.4
2010-04-01,E,TBS,WMF,727.83888896
2010-04-01,E,TBS,N,-3.5
2010-04-01,E,TBS,R,2.1
2010-04-01,A,GT,WMF,15630.86253342
2010-04-01,A,GT,N,3.1
2010-04-01,A,GT,R,3.9
2010-04-01,A,CHEM,WMF,6580.69521373
2010-04-01,A,CHEM,N,6.9
2010-04-01,A,CHEM,R,3.3
2010-04-01,A,ME,WMF,2968.28904499
2010-04-01,A,ME,N,0.7
2010-04-01,A,ME,R,2.7
2010-04-01,A,UHR,WMF,1243.71879894
2010-04-01,A,UHR,N,13.2
2010-04-01,A,UHR,R,14.8
2010-04-01,A,PI,WMF,1189.02579604
2010-04-01,A,PI,N,-2.7
2010-04-01,A,PI,R,12.6
2010-04-01,A,MET,WMF,1062.38052511
2010-04-01,A,MET,N,30.3
2010-04-01,A,MET,R,28.8
2010-04-01,A,FZ,WMF,327.80356282
2010-04-01,A,FZ,N,-53.1
2010-04-01,A,FZ,R,-47.8
2010-04-01,A,TBS,WMF,282.32498709
2010-04-01,A,TBS,N,-9.0
2010-04-01,A,TBS,R,-2.7
2010-04-01,H,GT,WMF,1802.20299898
2010-05-01,E,GT,WMF,15861.35083285
2010-05-01,E,GT,N,25.0
2010-05-01,E,GT,R,21.9
2010-05-01,E,CHEM,WMF,3325.53299617
2010-05-01,E,CHEM,N,12.9
2010-05-01,E,CHEM,R,10.4
2010-05-01,E,ME,WMF,2761.86725589
2010-05-01,E,ME,N,19.3
2010-05-01,E,ME,R,21.4
2010-05-01,E,UHR,WMF,266.58247738
2010-05-01,E,UHR,N,50.4
2010-05-01,E,UHR,R,63.0
2010-05-01,E,PI,WMF,605.97375142
2010-05-01,E,PI,N,13.4
2010-05-01,E,PI,R,14.0
2010-05-01,E,MET,WMF,1279.03694648
2010-05-01,E,MET,N,35.7
2010-05-01,E,MET,R,32.5
2010-05-01,E,FZ,WMF,1282.50963814
2010-05-01,E,FZ,N,10.6
2010-05-01,E,FZ,R,19.3
2010-05-01,E,TBS,WMF,746.36052056
2010-05-01,E,TBS,N,0.7
2010-05-01,E,TBS,R,7.6
2010-05-01,A,GT,WMF,15781.05191085
2010-05-01,A,GT,N,12.8
2010-05-01,A,GT,R,11.6
2010-05-01,A,CHEM,WMF,6436.72746422
2010-05-01,A,CHEM,N,12.1
2010-05-01,A,CHEM,R,3.0
2010-05-01,A,ME,WMF,3105.38325138
2010-05-01,A,ME,N,16.4
2010-05-01,A,ME,R,16.3
2010-05-01,A,UHR,WMF,1277.11002775
2010-05-01,A,UHR,N,18.6
2010-05-01,A,UHR,R,22.6
2010-05-01,A,PI,WMF,1224.98746047
2010-05-01,A,PI,N,7.8
2010-05-01,A,PI,R,23.7
2010-05-01,A,MET,WMF,1070.25589699
2010-05-01,A,MET,N,32.2
2010-05-01,A,MET,R,29.1
2010-05-01,A,FZ,WMF,365.23196405
2010-05-01,A,FZ,N,-2.2
2010-05-01,A,FZ,R,9.3
2010-05-01,A,TBS,WMF,282.27845564
2010-05-01,A,TBS,N,-7.3
2010-05-01,A,TBS,R,-1.4
2010-05-01,H,GT,WMF,-80.29892201
2010-06-01,E,GT,WMF,14746.29390377
2010-06-01,E,GT,N,11.0
2010-06-01,E,GT,R,9.6
2010-06-01,E,CHEM,WMF,3114.64319333
2010-06-01,E,CHEM,N,-1.9
2010-06-01,E,CHEM,R,-9.4
2010-06-01,E,ME,WMF,2590.95489073
2010-06-01,E,ME,N,9.7
2010-06-01,E,ME,R,14.2
2010-06-01,E,UHR,WMF,214.69294163
2010-06-01,E,UHR,N,21.3
2010-06-01,E,UHR,R,31.4
2010-06-01,E,PI,WMF,562.29265441
2010-06-01,E,PI,N,8.9
2010-06-01,E,PI,R,15.1
2010-06-01,E,MET,WMF,1200.61030254
2010-06-01,E,MET,N,24.2
2010-06-01,E,MET,R,24.9
2010-06-01,E,FZ,WMF,1375.80100862
2010-06-01,E,FZ,N,6.4
2010-06-01,E,FZ,R,9.6
2010-06-01,E,TBS,WMF,729.14844389
2010-06-01,E,TBS,N,-8.2
2010-06-01,E,TBS,R,-3.3
2010-06-01,A,GT,WMF,15626.48341062
2010-06-01,A,GT,N,11.5
2010-06-01,A,GT,R,12.7
2010-06-01,A,CHEM,WMF,6271.18876379
2010-06-01,A,CHEM,N,8.9
