location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Wind Speed,Wind Direction
unit,°C,mm,km/h,°
level,2 m elevation corrected,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20240710T1500,26.290245,0.0,5.3517847,222.27368
20240710T1600,25.440245,0.0,6.28713,246.37064
20240710T1700,24.120245,0.8,6.151683,249.44395
20240710T1800,23.860245,0.2,5.1165614,219.28941
20240710T1900,22.660246,0.4,2.9024127,277.125
20240710T2000,22.500246,1.5,3.6,306.8699
20240710T2100,22.440245,1.8,5.692099,304.69516
20240710T2200,21.100245,2.7,3.219938,63.43495
20240710T2300,20.370245,1.5,1.2979984,326.30994
20240711T0000,20.150246,1.5,1.609969,206.56505
20240711T0100,19.980246,1.4,3.0547013,225.0
20240711T0200,19.720245,0.9,4.5536795,251.56506
20240711T0300,19.530245,0.4,0.8049845,206.56505
20240711T0400,19.460245,0.2,1.0182338,135.0
20240711T0500,19.750246,0.0,1.484318,194.03624
20240711T0600,20.590246,0.2,2.6208394,254.0546
20240711T0700,21.580246,0.7,1.8,233.1301
20240711T0800,22.930244,0.0,1.9386592,201.8014
20240711T0900,24.210245,0.0,1.9386592,158.1986
20240711T1000,25.070246,0.0,3.096837,125.537674
20240711T1100,26.020245,0.0,0.5091169,315.0
20240711T1200,26.950245,0.0,3.563818,44.999985
20240711T1300,27.580246,0.0,3.8268526,41.18593
20240711T1400,27.990246,0.0,4.32,360.0
20240711T1500,27.720245,0.3,6.28713,13.240509
20240711T1600,27.360245,0.0,3.6179552,5.7105865
20240711T1700,27.060246,0.0,2.0991426,329.03625
20240711T1800,26.020245,0.0,2.2768397,341.56506
20240711T1900,24.100245,0.0,1.835647,11.309921
20240711T2000,22.120245,0.4,0.35999998,270.0
20240711T2100,20.900246,0.9,0.71999997,180.0
20240711T2200,20.610245,0.4,3.8268526,131.18591
20240711T2300,20.120245,0.3,4.73506,98.74616
20240712T0000,20.240246,0.0,4.198285,149.03624
20240712T0100,20.030245,0.0,6.638072,167.47119
20240712T0200,19.910246,0.0,7.628263,160.70996
20240712T0300,19.710245,0.0,6.439876,153.43495
20240712T0400,19.620245,0.0,6.6087217,150.64224
20240712T0500,19.960245,0.0,6.489992,160.55997
20240712T0600,20.680244,0.1,6.924738,171.02737
20240712T0700,21.770245,0.0,6.12,180.0
20240712T0800,22.920246,0.0,10.233123,230.7106
20240712T0900,23.520245,0.0,12.43434,247.89056
20240712T1000,23.820246,0.0,11.440979,245.85446
20240712T1100,23.840246,0.0,13.089354,238.49574
20240712T1200,23.220245,0.0,12.682018,235.40771
20240712T1300,23.240246,0.2,12.181625,251.0296
20240712T1400,21.980246,0.2,10.829959,254.57785
20240712T1500,20.930244,0.0,10.594036,260.2176
20240712T1600,20.960245,0.0,10.1376915,263.8845
20240712T1700,20.380245,0.0,8.209263,254.74487
20240712T1800,19.930244,0.0,8.217153,241.18921
20240712T1900,19.040245,0.5,11.298495,247.52057
20240712T2000,18.510244,0.0,10.966713,246.8014
20240712T2100,17.710245,0.0,8.217153,241.18921
20240712T2200,17.120245,0.0,5.315336,241.69925
20240712T2300,16.740246,0.0,4.072935,225.0
20240713T0000,16.530245,0.0,4.8965297,216.02737
20240713T0100,16.300245,0.0,6.1094027,225.0
20240713T0200,15.970245,0.1,5.991594,237.26477
20240713T0300,15.470245,0.0,5.0142193,248.9625
20240713T0400,15.3102455,0.0,4.2136917,250.0169
20240713T0500,15.480246,0.0,6.489992,250.55997
20240713T0600,16.490246,0.2,5.634891,243.43495
20240713T0700,17.640245,0.0,5.495161,238.3925
20240713T0800,18.640245,0.0,5.315336,241.69925
20240713T0900,19.560246,0.0,4.2136917,250.0169
20240713T1000,20.310246,0.0,4.829907,243.43495
20240713T1100,21.220245,0.0,6.5693827,260.5377
20240713T1200,21.760244,0.0,6.162207,276.70984
20240713T1300,22.280245,0.0,5.2416787,285.9454
20240713T1400,22.580246,0.0,4.802999,282.99463
20240713T1500,23.060246,0.0,4.896529,287.10272
20240713T1600,22.950245,0.0,5.692099,304.69516
20240713T1700,22.310246,0.0,4.8965297,323.97263
20240713T1800,21.520245,0.0,3.319036,347.4712
20240713T1900,19.410246,0.0,5.0911684,8.130096
20240713T2000,17.860245,0.0,6.5693827,9.462311
20240713T2100,16.320246,0.0,6.2145634,10.00798
20240713T2200,15.150246,0.0,1.835647,348.69006
20240713T2300,14.510245,0.0,1.08,270.0
20240714T0000,14.350245,0.0,0.8049845,206.56505
20240714T0100,13.370245,0.0,1.8,216.8699
20240714T0200,13.370245,0.0,2.4149535,206.56505
20240714T0300,13.150246,0.0,2.6208394,195.9454
20240714T0400,12.050245,0.0,2.968636,165.96376
20240714T0500,13.430245,0.0,3.8268526,138.81407
20240714T0600,15.920245,0.0,3.396233,147.99461
20240714T0700,18.490246,0.0,3.0758414,159.44395
20240714T0800,20.590246,0.0,2.52,180.0
20240714T0900,22.190245,0.0,2.1897945,170.53767
20240714T1000,23.440245,0.0,4.452954,165.96376
20240714T1100,24.520245,0.0,5.8048253,187.12502
20240714T1200,25.240246,0.0,5.0142193,201.0375
20240714T1300,24.920246,0.0,3.8939953,213.69006
20240714T1400,24.810246,0.0,2.7416782,246.8014
20240714T1500,24.550245,0.0,2.0991426,300.96378
20240714T1600,23.910246,0.0,2.52,360.0
20240714T1700,22.790245,0.0,2.9024127,29.744873
20240714T1800,21.970245,0.0,2.0364676,44.999985
20240714T1900,20.900246,0.0,3.096837,54.46232
20240714T2000,19.580246,0.0,2.5455842,81.869896
20240714T2100,18.520245,0.0,2.1897945,99.46232
20240714T2200,16.540245,0.0,2.1897945,80.537674
20240714T2300,16.160246,0.0,0.71999997,360.0
20240715T0000,15.170245,0.0,1.484318,75.96376
20240715T0100,14.840245,0.0,2.1897945,99.46232
20240715T0200,14.780245,0.0,2.52,89.99999
20240715T0300,14.5602455,0.0,2.52,89.99999
20240715T0400,14.500245,0.0,2.5455842,98.1301
20240715T0500,15.740245,0.0,3.219938,116.56505
20240715T0600,17.610245,0.0,3.319036,102.52881
20240715T0700,20.160246,0.0,3.2599385,96.34019
20240715T0800,22.720245,0.0,4.1046314,105.25512
20240715T0900,24.810246,0.0,5.0142193,111.03751
20240715T1000,26.540245,0.0,4.379589,99.46232
20240715T1100,27.850245,0.0,5.634891,116.56505
20240715T1200,29.080246,0.0,7.42159,140.90614
20240715T1300,29.650246,0.0,7.10031,149.53445
20240715T1400,29.500246,0.0,5.6233797,140.19443
20240715T1500,28.770245,0.0,4.8433046,131.98721
20240715T1600,27.530245,0.0,4.5536795,108.434944
20240715T1700,26.840246,0.0,0.71999997,180.0
20240715T1800,24.910246,0.0,14.512064,246.61478
20240715T1900,21.670246,3.7,10.630672,241.69925
20240715T2000,20.030245,1.0,5.95906,154.98311
20240715T2100,19.700245,0.2,6.9899354,168.11134
20240715T2200,19.420246,0.0,9.007196,177.7094
20240715T2300,19.760244,0.0,8.707238,187.12502
20240716T0000,19.950245,0.0,6.849467,183.01279
20240716T0100,19.570246,0.0,8.12197,192.80426
20240716T0200,19.230246,0.0,6.28713,203.62938
20240716T0300,18.810246,0.0,5.315336,208.30077
20240716T0400,18.310246,0.0,5.4833565,203.1986
20240716T0500,18.610245,0.0,4.829907,206.56505
20240716T0600,19.220245,0.0,4.3349743,228.36647
20240716T0700,19.780245,0.0,6.6185193,247.61987
20240716T0800,20.270245,0.0,9.0,253.7398
20240716T0900,20.870245,0.0,10.041354,255.46555
20240716T1000,21.690245,0.0,8.12197,257.19574
20240716T1100,22.720245,0.0,10.853866,264.28943
20240716T1200,23.500246,0.0,11.885453,268.26428
20240716T1300,23.820246,0.0,12.620554,273.2705
20240716T1400,24.090246,0.0,12.964998,268.40887
20240716T1500,23.920246,0.0,12.261158,266.63354
20240716T1600,23.910246,0.0,12.245294,268.3153
20240716T1700,23.480246,0.0,10.086427,267.9546
20240716T1800,22.700245,0.0,6.9899354,258.11133
20240716T1900,20.640245,0.0,6.696387,233.74615
20240716T2000,18.630245,0.0,7.9036193,210.06859
20240716T2100,17.680244,0.0,6.9527545,201.2505
20240716T2200,16.780245,0.0,5.1165614,219.28941
20240716T2300,15.940246,0.0,3.5455887,203.9625
20240717T0000,15.740245,0.0,2.1897945,189.46233
20240717T0100,15.510245,0.0,1.835647,191.30994
20240717T0200,15.600245,0.0,1.08,180.0
20240717T0300,15.660245,0.0,1.484318,165.96376
20240717T0400,15.750245,0.0,1.484318,165.96376
20240717T0500,15.160245,0.0,0.8049845,206.56505
20240717T0600,17.480246,0.0,1.1384199,288.43497
20240717T0700,20.050245,0.0,1.8,306.8699
20240717T0800,21.890245,0.0,2.0991426,329.03625
20240717T0900,23.030245,0.0,2.968636,345.96375
20240717T1000,23.780245,0.0,4.896529,17.102722
20240717T1100,24.400246,0.0,5.0911684,8.130096
20240717T1200,24.850245,0.0,5.0528407,4.085617
20240717T1300,25.410246,0.0,4.6800003,22.619858
20240717T1400,25.520245,0.0,5.315336,28.30075
20240717T1500,25.700245,0.0,5.815978,21.801407
20240717T1600,25.590246,0.0,6.638072,12.528809
20240717T1700,25.010244,0.0,7.5942073,5.440323
20240717T1800,23.610245,0.0,7.5685663,2.7262878
20240717T1900,21.220245,0.0,6.28713,13.240509
20240717T2000,19.270245,0.0,6.6185193,22.380127
20240717T2100,18.050245,0.0,7.5942082,31.42955
20240717T2200,16.730246,0.0,7.42159,39.09384
20240717T2300,16.150246,0.0,5.8603754,47.489548
20240718T0000,15.600245,0.0,5.95906,64.98311
20240718T0100,15.120245,0.0,5.815978,68.19859
20240718T0200,14.440246,0.0,5.0142193,68.96249
20240718T0300,14.120245,0.0,4.829907,63.43495
20240718T0400,14.260245,0.0,4.198285,59.036232
20240718T0500,15.410245,0.0,3.319036,40.601288
20240718T0600,17.970245,0.0,3.8268526,41.18593
20240718T0700,20.400246,0.0,4.6102495,38.659805
20240718T0800,22.450245,0.0,4.8433046,41.987198
20240718T0900,24.070246,0.0,5.1165614,50.7106
20240718T1000,25.470245,0.0,6.28713,23.629364
20240718T1100,26.700245,0.0,8.707237,29.744873
20240718T1200,27.810246,0.0,8.39657,30.963745
20240718T1300,28.510244,0.0,7.24486,26.565033
20240718T1400,28.800245,0.0,6.763786,25.201126
20240718T1500,28.840246,0.0,6.28713,23.629364
20240718T1600,28.570246,0.0,5.8603754,10.619659
20240718T1700,27.650246,0.0,7.2805495,351.46924
20240718T1800,26.140245,0.0,6.28713,346.7595
20240718T1900,23.070246,0.0,6.12,360.0
20240718T2000,20.730246,0.0,8.64,360.0
20240718T2100,19.580246,0.0,7.342588,11.309921
20240718T2200,20.050245,0.0,7.42159,14.03624
20240718T2300,18.820246,0.0,5.3999996,36.86989
20240719T0000,18.300245,0.0,3.0547013,44.999985
20240719T0100,17.370245,0.0,2.0364676,44.999985
20240719T0200,16.650246,0.0,3.219938,63.43495
20240719T0300,16.130245,0.0,2.9024127,82.874985
20240719T0400,16.300245,0.0,2.2768397,108.434944
20240719T0500,17.480246,0.0,2.2768397,108.434944
20240719T0600,20.060246,0.0,2.0991426,120.96376
20240719T0700,22.540245,0.0,1.8,89.99999
20240719T0800,24.540245,0.0,2.1897945,80.537674
20240719T0900,26.310246,0.0,1.835647,78.69006
20240719T1000,27.760244,0.0,1.5273507,135.0
20240719T1100,28.710245,0.0,1.2979984,213.69006
20240719T1200,29.730246,0.0,1.4399999,180.0
20240719T1300,30.420246,0.0,2.0991426,239.03624
20240719T1400,30.720245,0.0,3.671294,281.30994
20240719T1500,30.920246,0.0,5.692099,304.69516
20240719T1600,30.990246,0.0,6.638072,319.3987
20240719T1700,30.090246,0.7,5.315336,331.69925
20240719T1800,28.310246,0.0,3.671294,348.69006
20240719T1900,25.650246,0.1,5.771239,356.42368
20240719T2000,23.430244,0.0,7.5942073,5.440323
20240719T2100,22.050245,0.0,5.154415,24.775131
20240719T2200,21.770245,0.0,3.4152596,71.56504
20240719T2300,19.640245,0.0,2.7416782,113.19859
20240720T0000,18.870245,0.0,2.5455842,171.8699
20240720T0100,18.250246,0.0,3.0758414,200.55605
20240720T0200,17.640245,0.0,3.2599385,186.3402
20240720T0300,17.280245,0.0,3.0758414,159.44395
20240720T0400,17.300245,0.0,3.396233,147.99461
20240720T0500,18.680244,0.0,2.9024127,150.25511
20240720T0600,21.010244,0.0,3.319036,130.60129
20240720T0700,23.520245,0.0,3.396233,147.99461
20240720T0800,26.060246,0.0,3.319036,167.47119
20240720T0900,27.860245,0.0,3.6179552,174.28941
20240720T1000,29.160246,0.0,1.609969,206.56505
20240720T1100,29.820246,0.0,1.4399999,180.0
20240720T1200,30.620245,0.0,3.2599385,173.6598
20240720T1300,30.920246,0.0,3.2399998,180.0
20240720T1400,31.170246,0.0,2.7416782,203.1986
20240720T1500,30.830246,0.0,2.0991426,210.96376
20240720T1600,30.620245,0.0,2.7416782,66.8014
20240720T1700,30.510244,0.0,5.506941,78.69006
20240720T1800,28.400246,0.0,4.3349743,85.23635
20240720T1900,25.180244,0.0,6.2145634,79.99202
20240720T2000,23.010244,0.0,6.87779,96.009
20240720T2100,22.180244,0.0,5.0911684,98.1301
20240720T2200,21.340246,0.0,2.9024127,97.125015
20240720T2300,20.930244,0.0,3.0547013,135.0
20240721T0000,20.190245,0.0,4.379589,189.46233
20240721T0100,20.080246,0.0,4.3349743,184.76364
20240721T0200,20.190245,0.0,3.6,180.0
20240721T0300,20.080246,0.0,7.42159,247.16635
20240721T0400,20.140245,0.1,5.495161,238.3925
20240721T0500,20.130245,0.0,6.638072,220.6013
20240721T0600,20.330246,0.0,5.8603754,190.61966
20240721T0700,21.300245,0.8,6.87779,186.009
20240721T0800,22.710245,0.4,6.162207,186.70984
20240721T0900,24.670246,0.3,3.6179552,185.71059
20240721T1000,25.520245,0.1,7.491114,234.78241
20240721T1100,26.170246,0.0,9.339208,242.44719
20240721T1200,26.460245,0.0,8.669949,265.23636
20240721T1300,26.500246,0.0,8.905908,284.03625
20240721T1400,25.980246,0.0,7.9932966,305.83765
20240721T1500,25.110245,1.0,8.287822,304.38034
20240721T1600,24.500246,0.0,8.287822,272.48956
20240721T1700,24.500246,0.0,7.289445,237.09476
20240721T1800,24.060246,0.0,4.39436,235.00798
20240721T1900,22.650246,0.0,5.1165614,230.7106
20240721T2000,21.070246,0.0,6.489992,213.69006
20240721T2100,20.390245,0.0,6.638072,220.6013
20240721T2200,19.370245,0.0,8.287822,235.61966
20240721T2300,19.370245,0.0,5.6233797,230.19443
20240722T0000,19.370245,0.0,6.618519,225.0
20240722T0100,19.300245,0.0,5.6233797,230.19443
20240722T0200,19.140245,0.0,5.692099,235.30484
20240722T0300,19.170246,0.0,5.1165614,230.7106
20240722T0400,19.270245,0.0,4.1046314,232.12502
20240722T0500,19.360245,0.4,3.8939953,236.30994
20240722T0600,19.670246,0.6,5.0142193,248.9625
20240722T0700,20.540245,0.0,7.2359104,275.7106
20240722T0800,21.570246,0.0,7.968939,288.43497
20240722T0900,22.270245,0.0,7.5685663,295.3462
20240722T1000,23.280245,0.0,4.0249224,280.30487
20240722T1100,24.120245,0.0,5.6920996,251.56506
20240722T1200,24.730246,0.0,8.825508,258.23172
20240722T1300,25.170246,0.0,9.746631,265.7636
20240722T1400,25.510244,0.0,9.3669195,272.2026
20240722T1500,25.640245,0.0,9.422101,276.58194
20240722T1600,25.700245,0.0,9.178235,281.30994
20240722T1700,25.090246,0.0,8.4042845,279.8658
20240722T1800,24.030245,0.0,7.342588,281.30994
20240722T1900,21.780245,0.0,6.5693827,279.46234
20240722T2000,19.540245,0.0,5.4477882,277.59464
20240722T2100,18.340246,0.0,4.802999,257.00537
20240722T2200,17.570246,0.0,4.6938252,274.3987
20240722T2300,17.180244,0.0,4.6938257,302.4712
20240723T0000,16.690245,0.0,3.671294,281.30994
20240723T0100,16.260246,0.0,3.6,233.1301
20240723T0200,15.880245,0.0,4.1046314,217.87498
20240723T0300,15.240245,0.0,4.510787,208.61046
20240723T0400,15.120245,0.0,4.6800003,202.61987
20240723T0500,16.020247,0.0,3.5455887,203.9625
20240723T0600,17.940245,0.0,4.6800003,202.61987
20240723T0700,19.690245,0.0,5.1165614,219.28941
20240723T0800,21.340246,0.0,6.9153743,231.3402
20240723T0900,22.490246,0.0,8.287822,235.61966
20240723T1000,23.360245,0.0,6.489992,236.30994
20240723T1100,24.330246,0.0,10.30883,245.22485
20240723T1200,24.980246,0.0,9.346143,254.35776
20240723T1300,25.420246,0.0,11.013882,258.69006
20240723T1400,25.130245,0.0,11.885453,268.26428
20240723T1500,25.110245,0.0,11.570515,275.35583
20240723T1600,24.280245,0.0,10.538843,277.85333
20240723T1700,23.530245,0.2,8.311245,265.03027
20240723T1800,22.790245,0.0,8.905908,255.96376
20240723T1900,21.760244,0.1,8.049845,259.69516
20240723T2000,21.130245,0.2,7.5599995,270.0
20240723T2100,20.450245,0.0,7.342588,281.30994
20240723T2200,19.900246,0.0,6.696387,306.25385
20240723T2300,19.480246,0.0,7.653705,318.8141
20240724T0000,19.030245,0.0,6.193674,324.46234
20240724T0100,18.460245,0.0,5.3999996,306.8699
20240724T0200,17.980246,0.0,4.0249224,280.30487
20240724T0300,17.660246,0.0,4.39436,304.99203
20240724T0400,17.090246,0.0,4.6938257,327.5288
20240724T0500,17.180244,0.0,3.4152596,341.56506
20240724T0600,18.120245,0.0,3.9763298,354.8056
20240724T0700,19.470245,0.0,5.4119864,356.18594
20240724T0800,20.420246,0.0,6.130579,356.63354
20240724T0900,21.020245,0.0,6.2145634,349.992
20240724T1000,21.680244,0.0,6.849467,3.0127716
20240724T1100,22.350245,0.0,7.2,360.0
20240724T1200,22.890245,0.0,7.9526596,354.8056
20240724T1300,23.440245,0.0,7.9526596,354.8056
20240724T1400,23.870245,0.0,8.287822,357.51044
20240724T1500,23.900246,0.0,8.647496,357.61407
20240724T1600,23.740246,0.0,7.92,360.0
20240724T1700,23.200245,0.0,7.5942073,5.440323
20240724T1800,21.890245,0.0,7.5599995,360.0
20240724T1900,19.980246,0.0,6.162207,353.29016
20240724T2000,18.290245,0.0,5.4477882,352.40536
20240724T2100,17.650246,0.0,4.6938252,355.60132
20240724T2200,15.980246,0.0,5.937272,14.03624
20240724T2300,15.670245,0.0,5.692099,34.69516
20240725T0000,15.340245,0.0,5.00128,30.256424
20240725T0100,15.480246,0.0,3.563818,44.999985
20240725T0200,15.280245,0.0,3.96,360.0
20240725T0300,14.400246,0.0,6.162207,353.29016
20240725T0400,14.5602455,0.0,5.937272,14.03624
20240725T0500,14.380245,0.0,4.6800003,22.619858
20240725T0600,16.800245,0.0,4.198285,30.963745
20240725T0700,19.000246,0.0,4.1046314,37.87497
20240725T0800,20.810246,0.0,3.8773184,21.801407
20240725T0900,22.440245,0.0,4.6938257,32.47119
20240725T1000,23.790245,0.0,5.3999996,36.86989
20240725T1100,24.850245,0.0,4.3349743,48.366455
20240725T1200,25.990246,0.0,2.5959969,33.690063
20240725T1300,26.610245,0.0,2.2768397,18.434952
20240725T1400,26.900246,0.0,1.835647,11.309921
20240725T1500,27.040245,0.0,3.2399998,360.0
20240725T1600,26.880245,0.0,4.68,360.0
20240725T1700,26.280245,0.0,5.4119864,356.18594
20240725T1800,24.270245,0.0,3.8773184,338.1986
20240725T1900,20.760244,0.0,5.0911684,351.8699
20240725T2000,18.690245,0.0,6.9899354,11.888657
20240725T2100,18.170246,0.0,6.638072,40.601288
20240725T2200,16.820246,0.0,2.5455842,44.999985
20240725T2300,16.220245,0.0,1.609969,63.43495
20240726T0000,15.850245,0.0,1.08,180.0
20240726T0100,15.380245,0.0,2.1897945,189.46233
20240726T0200,15.710245,0.0,3.2599385,186.3402
20240726T0300,15.840245,0.0,3.6179552,185.71059
20240726T0400,15.250245,0.0,3.9763298,185.19443
20240726T0500,16.010246,0.0,2.52,180.0
20240726T0600,18.110245,0.0,1.9386592,201.8014
20240726T0700,20.900246,0.0,2.0991426,210.96376
20240726T0800,23.380245,0.0,2.8116899,230.19443
20240726T0900,25.080246,0.0,2.5455842,278.1301
20240726T1000,26.390245,0.0,1.4399999,270.0
20240726T1100,27.220245,0.0,0.35999998,270.0
20240726T1200,27.700245,0.0,1.2979984,326.30994
20240726T1300,28.350245,0.0,2.4149535,333.43497
20240726T1400,28.500246,0.0,3.2399998,360.0
20240726T1500,28.700245,0.0,3.8939953,33.690063
20240726T1600,28.250246,0.0,4.1046314,37.87497
20240726T1700,27.370245,0.0,4.2136917,19.983109
20240726T1800,25.630245,0.0,3.6179552,5.7105865
20240726T1900,23.170246,0.0,6.830519,18.434952
20240726T2000,21.660246,0.0,7.6367526,44.999985
20240726T2100,20.710245,0.0,7.42159,50.906143
20240726T2200,19.380245,0.0,6.1305785,40.236343
20240726T2300,18.950245,0.0,5.154415,24.775131
20240727T0000,18.640245,0.0,3.6179552,354.28943
20240727T0100,18.220245,0.0,2.6208394,15.945404
20240727T0200,17.590246,0.0,2.5455842,44.999985
20240727T0300,17.380245,0.0,0.5091169,135.0
20240727T0400,17.360245,0.0,3.319036,167.47119
20240727T0500,18.160246,0.0,1.2979984,123.69006
20240727T0600,19.620245,0.0,1.835647,101.30993
20240727T0700,22.220245,0.0,2.0991426,120.96376
20240727T0800,24.670246,0.0,2.2768397,71.56504
20240727T0900,26.550245,0.0,3.5455887,66.037506
20240727T1000,27.640245,0.0,2.9024127,82.874985
20240727T1100,28.620245,0.0,4.0249224,296.56506
20240727T1200,28.710245,0.0,6.28713,293.6294
20240727T1300,28.200245,0.0,8.766573,289.17902
20240727T1400,27.310246,0.0,6.638072,310.60132
20240727T1500,25.250246,0.8,4.510787,331.38956
20240727T1600,24.890245,0.6,4.198285,329.03625
20240727T1700,24.450245,0.4,2.0991426,30.963745
20240727T1800,23.830246,0.0,0.8049845,26.565033
20240727T1900,22.470245,0.1,1.609969,296.56506
20240727T2000,21.970245,0.0,3.319036,282.5288
20240727T2100,21.480246,0.0,5.7599998,270.0
20240727T2200,21.060246,0.2,5.154415,294.77515
20240727T2300,20.910246,0.6,5.692099,304.69516
20240728T0000,20.790245,0.6,8.714677,321.70984
20240728T0100,20.230246,0.6,9.360001,337.38013
20240728T0200,19.830246,0.5,8.209263,344.74487
20240728T0300,19.270245,0.4,6.439876,333.43497
20240728T0400,18.800245,0.2,6.489992,340.55997
20240728T0500,18.270245,0.0,7.771331,346.6075
20240728T0600,18.070246,0.0,7.2359104,354.28943
20240728T0700,18.230246,0.0,8.350138,7.431381
20240728T0800,18.860245,0.0,9.6932955,15.068481
20240728T0900,19.920246,0.0,11.165805,20.772247
20240728T1000,20.890245,0.0,10.685391,32.619232
20240728T1100,21.990246,0.0,10.587918,35.311203
20240728T1200,23.110245,0.0,9.726664,38.990982
20240728T1300,24.080246,0.0,9.422101,43.451828
20240728T1400,24.560246,0.0,8.669949,41.63353
20240728T1500,24.900246,0.0,7.9932966,35.837646
20240728T1600,24.850245,0.0,8.049845,26.565033
20240728T1700,24.060246,0.0,8.654986,16.927505
20240728T1800,22.520245,0.0,7.9526596,5.194412
20240728T1900,20.160246,0.0,6.519877,6.340164
20240728T2000,18.440245,0.0,7.072878,14.743561
20240728T2100,17.450245,0.0,7.42159,22.833649
20240728T2200,16.610245,0.0,5.3517847,42.27368
20240728T2300,16.220245,0.0,5.3517847,47.726303
20240729T0000,15.760245,0.0,5.1919937,56.30993
