Station/Location,Datum,"Globalstrahlung, Tagesmittel","Gesamtschneehöhe, Morgenmessung von 6 UTC","Gesamtbewölkung, Tagesmittel","Luftdruck auf Stationshöhe (QFE), Tagesmittel","Niederschlag, Tagessumme 6 UTC - 6 UTC Folgetag","Sonnenscheindauer, Tagessumme","Lufttemperatur 2 m über Boden, Tagesmittel","Lufttemperatur 2 m über Boden, Tagesminimum","Lufttemperatur 2 m über Boden, Tagesmaximum","Relative Luftfeuchtigkeit 2 m über Boden, Tagesmittel"
St. Gallen,2023-11-22,7.0,0.0,,933.1,7.1,0.0,1.4,-0.3,4.2,98.9
St. Gallen,2023-11-24,22.0,0.0,,922.2,4.3,23.0,3.3,-0.7,6.7,83.3
St. Gallen,2023-11-25,36.0,2.0,,922.1,0.4,23.0,-0.5,-1.6,0.3,81.3
St. Gallen,2023-12-06,30.0,18.0,,925.3,3.1,0.0,1.5,0.3,2.7,84.5
St. Gallen,2023-12-07,72.0,16.0,,926.6,0.0,351.0,-1.2,-2.6,0.6,86.4
St. Gallen,2023-12-13,16.0,0.0,,913.9,7.9,0.0,5.6,3.2,7.7,81.1
St. Gallen,2023-12-14,10.0,0.0,,926.8,8.9,0.0,3.3,1.3,4.0,91.8
St. Gallen,2023-12-16,64.0,0.0,,947.9,0.0,329.0,-0.1,-2.6,1.7,90.6
St. Gallen,2023-12-26,40.0,0.0,,930.0,0.0,115.0,4.7,2.8,7.6,62.2
St. Gallen,2023-12-27,66.0,0.0,,930.7,0.0,322.0,5.9,2.2,10.9,45.9
St. Gallen,2023-12-28,28.0,0.0,,930.7,0.1,0.0,9.1,5.5,11.1,36.4
St. Gallen,2023-12-29,33.0,0.0,,928.9,1.9,0.0,8.3,6.7,10.0,67.4
St. Gallen,2024-01-01,51.0,0.0,,923.7,0.1,146.0,3.7,1.5,6.6,69.5
St. Gallen,2024-01-11,22.0,29.0,,934.0,0.0,0.0,-5.1,-5.6,-3.6,99.9
St. Gallen,2024-01-24,19.0,0.0,,938.6,15.3,0.0,10.6,8.0,12.4,72.1
St. Gallen,2024-01-26,27.0,0.0,,939.2,9.1,10.0,7.4,4.4,9.9,80.1
St. Gallen,2024-02-01,13.0,0.0,,940.4,10.3,0.0,6.0,4.8,7.3,82.2
St. Gallen,2024-02-08,40.0,0.0,,915.1,0.2,5.0,8.7,6.4,10.3,72.5
St. Gallen,2024-02-14,76.0,0.0,,933.0,0.0,95.0,8.6,4.5,12.3,51.5
St. Gallen,2024-02-15,116.0,0.0,,929.5,0.0,381.0,9.6,6.9,12.9,60.2
St. Gallen,2024-02-20,76.0,0.0,,938.1,0.0,79.0,4.4,2.7,7.2,79.8
St. Gallen,2024-02-21,115.0,0.0,,930.0,0.6,331.0,7.1,2.5,12.0,60.3
St. Gallen,2024-02-23,44.0,0.0,,910.3,0.0,1.0,3.1,0.9,4.7,64.5
St. Gallen,2024-02-28,18.0,0.0,,928.5,0.0,0.0,4.1,3.4,4.8,93.3
St. Gallen,2024-03-06,30.0,4.0,,929.0,17.7,0.0,0.8,0.3,1.3,94.0
St. Gallen,2024-03-08,81.0,3.0,,918.9,0.0,111.0,1.4,-0.9,5.1,93.8
St. Gallen,2024-03-16,98.0,0.0,,931.4,1.9,107.0,8.0,5.3,11.2,77.8
St. Gallen,2024-03-26,150.0,0.0,,904.4,0.0,394.0,9.2,2.8,15.3,50.2
St. Gallen,2024-04-02,152.0,0.0,,924.1,0.0,285.0,7.3,4.8,11.7,64.2
St. Gallen,2024-04-09,69.0,0.0,,927.3,6.5,30.0,9.7,3.4,21.7,65.8
St. Gallen,2024-04-12,268.0,0.0,,941.7,0.0,740.0,12.3,6.1,18.1,68.5
St. Gallen,2024-04-17,73.0,0.0,,920.4,12.9,30.0,2.3,0.3,4.3,89.3
St. Gallen,2024-04-18,135.0,3.0,,925.5,4.1,136.0,1.8,-0.1,4.5,87.6
St. Gallen,2024-04-20,113.0,0.0,,927.5,7.7,89.0,2.1,0.0,4.4,88.9
St. Gallen,2024-04-28,201.0,0.0,,924.8,0.0,241.0,13.1,7.4,18.1,54.4
St. Gallen,2024-04-29,283.0,0.0,,929.7,0.0,655.0,13.4,6.3,19.3,60.2
St. Gallen,2024-05-08,106.0,0.0,,932.8,1.8,7.0,9.0,7.7,11.3,90.4
St. Gallen,2024-05-12,314.0,0.0,,927.7,0.7,783.0,16.3,11.1,21.2,55.2
St. Gallen,2024-05-15,116.0,0.0,,917.6,0.0,12.0,13.1,11.4,15.5,82.5
St. Gallen,2024-06-02,107.0,0.0,,929.0,26.9,15.0,12.0,9.6,15.6,91.6
St. Gallen,2024-06-05,298.0,0.0,,926.9,11.1,605.0,17.2,13.7,21.3,69.6
St. Gallen,2024-06-06,265.0,0.0,,928.7,4.6,393.0,17.7,12.4,22.4,71.4
St. Gallen,2024-06-09,144.0,0.0,,920.5,21.0,48.0,15.3,13.0,18.9,88.7
St. Gallen,2024-06-11,62.0,0.0,,926.3,0.5,0.0,8.9,7.6,11.9,90.1
St. Gallen,2024-06-14,160.0,0.0,,924.7,8.9,69.0,14.6,11.9,18.4,70.3
St. Gallen,2024-06-18,330.0,0.0,,926.5,0.0,766.0,21.9,12.4,28.6,51.3
St. Gallen,2024-06-25,291.0,0.0,,924.4,3.0,657.0,17.8,13.3,23.8,81.2
St. Gallen,2024-07-02,139.0,0.0,,927.7,4.5,54.0,13.4,11.1,17.0,80.4
St. Gallen,2024-07-17,180.0,0.0,,932.8,0.0,106.0,17.7,15.3,20.9,71.9
St. Gallen,2024-07-18,326.0,0.0,,932.5,0.0,714.0,19.3,13.8,24.4,76.5
St. Gallen,2024-07-22,153.0,0.0,,930.5,7.4,54.0,18.5,16.9,21.4,81.4
St. Gallen,2024-07-26,297.0,0.0,,926.0,0.0,711.0,20.8,16.7,25.0,67.7
St. Gallen,2024-08-12,291.0,0.0,,927.6,0.1,758.0,24.0,18.8,29.1,66.6
St. Gallen,2024-08-14,256.0,0.0,,926.5,0.0,605.0,21.8,17.9,26.4,65.9
St. Gallen,2024-08-22,265.0,0.0,,927.3,0.0,754.0,16.3,10.6,21.8,76.1
St. Gallen,2024-09-07,246.0,0.0,,924.3,0.0,714.0,19.9,14.2,24.8,68.3
St. Gallen,2024-09-08,48.0,0.0,,923.4,28.2,85.0,16.3,12.1,21.6,86.4
St. Gallen,2024-09-14,76.0,0.0,,936.7,0.6,1.0,7.1,5.0,9.4,86.2
St. Gallen,2024-09-15,191.0,0.0,,934.9,0.0,448.0,7.6,4.4,11.1,76.9
St. Gallen,2024-09-16,37.0,0.0,,932.6,19.4,0.0,7.1,6.3,7.9,88.3
St. Gallen,2024-09-17,87.0,0.0,,930.8,1.8,94.0,9.7,7.4,13.7,89.8
St. Gallen,2024-09-19,162.0,0.0,,928.4,0.0,368.0,12.6,9.3,17.9,83.3
St. Gallen,2024-09-22,153.0,0.0,,927.1,0.0,372.0,14.9,12.0,18.6,70.8
St. Gallen,2024-09-24,150.0,0.0,,922.3,0.1,355.0,13.0,10.2,15.8,71.7
St. Gallen,2024-01-17,18.0,19.0,,906.6,10.9,1.0,6.2,-0.3,11.1,79.8
St. Gallen,2024-01-18,25.0,0.0,,908.6,20.5,4.0,4.5,-3.3,9.3,82.6
St. Gallen,2024-01-19,65.0,16.0,,928.1,0.8,193.0,-4.9,-7.9,-3.3,84.3
St. Gallen,2024-01-21,67.0,14.0,,937.6,0.0,188.0,-0.1,-7.0,5.8,50.0
St. Gallen,2024-01-27,86.0,0.0,,943.0,0.0,388.0,3.1,0.5,5.2,90.7
St. Gallen,2024-01-29,96.0,0.0,,940.0,0.0,432.0,6.8,2.5,9.5,38.9
St. Gallen,2024-02-02,51.0,0.0,,941.9,0.0,28.0,6.4,3.5,9.4,68.4
St. Gallen,2024-02-06,94.0,0.0,,930.2,0.0,459.0,6.0,1.9,11.4,63.7
St. Gallen,2024-02-09,40.0,0.0,,905.5,0.0,1.0,8.1,6.7,10.1,82.4
St. Gallen,2024-02-22,31.0,0.0,,913.5,14.7,0.0,8.0,3.5,10.6,75.7
St. Gallen,2024-02-25,158.0,0.0,,914.1,0.0,560.0,4.9,0.1,9.2,59.3
St. Gallen,2024-02-29,57.0,0.0,,922.8,4.4,36.0,4.3,3.0,6.9,91.9
St. Gallen,2024-03-03,101.0,0.0,,910.3,0.0,191.0,10.9,5.2,13.5,35.2
St. Gallen,2024-03-07,70.0,6.0,,926.9,0.0,110.0,1.5,-0.2,3.1,91.4
St. Gallen,2024-03-24,117.0,3.0,,921.3,5.2,167.0,1.7,-0.2,3.8,82.3
St. Gallen,2024-04-03,104.0,0.0,,923.3,1.2,45.0,8.6,5.4,10.8,63.7
St. Gallen,2024-04-05,229.0,0.0,,928.3,0.0,528.0,15.7,10.4,20.9,48.4
St. Gallen,2024-04-06,258.0,0.0,,929.5,0.0,691.0,17.7,12.0,23.8,42.2
St. Gallen,2024-04-14,275.0,0.0,,932.6,0.0,726.0,19.5,15.0,24.7,41.3
St. Gallen,2024-04-15,115.0,0.0,,922.8,16.6,128.0,14.5,9.5,18.9,59.7
St. Gallen,2024-04-16,132.0,0.0,,920.8,3.7,130.0,4.2,0.8,7.8,74.9
St. Gallen,2024-04-19,99.0,0.0,,925.7,6.0,1.0,2.9,1.5,5.2,81.1
St. Gallen,2024-04-23,44.0,19.0,,923.7,3.5,0.0,0.1,-0.7,1.1,94.3
St. Gallen,2024-04-24,177.0,11.0,,920.8,3.0,154.0,1.8,0.5,4.4,81.9
St. Gallen,2024-05-04,268.0,0.0,,925.2,0.0,573.0,10.8,6.2,15.3,73.1
St. Gallen,2024-05-05,192.0,0.0,,923.5,0.1,174.0,14.1,10.6,18.6,64.1
St. Gallen,2024-05-16,224.0,0.0,,917.2,46.4,372.0,11.9,7.6,17.3,76.3
St. Gallen,2024-05-21,88.0,0.0,,920.2,6.7,0.0,11.9,10.6,15.2,84.3
St. Gallen,2024-05-28,192.0,0.0,,931.0,0.0,244.0,11.9,9.3,16.1,72.3
St. Gallen,2024-05-31,34.0,0.0,,921.8,79.9,0.0,8.2,7.6,9.3,93.1
St. Gallen,2024-06-03,31.0,0.0,,928.2,24.8,0.0,11.8,11.0,13.2,97.1
St. Gallen,2024-06-04,284.0,0.0,,926.1,0.0,586.0,14.5,9.2,19.1,79.9
St. Gallen,2024-06-16,325.0,0.0,,924.1,0.1,558.0,15.5,10.7,20.7,71.3
St. Gallen,2024-06-23,111.0,0.0,,929.3,0.0,4.0,13.1,10.4,16.3,88.8
St. Gallen,2024-06-27,169.0,0.0,,925.8,8.2,252.0,20.5,17.3,25.2,69.1
St. Gallen,2024-06-30,115.0,0.0,,925.0,5.4,25.0,17.2,14.0,20.2,83.9
St. Gallen,2024-07-03,113.0,0.0,,924.1,5.1,31.0,12.3,10.5,15.8,86.5
St. Gallen,2024-07-04,192.0,0.0,,925.3,0.0,141.0,15.7,11.0,19.5,66.9
St. Gallen,2024-07-05,277.0,0.0,,926.2,0.0,464.0,17.9,14.4,21.8,73.2
St. Gallen,2024-07-07,100.0,0.0,,927.2,2.6,11.0,12.7,9.8,15.2,91.0
St. Gallen,2024-07-08,330.0,0.0,,929.3,0.0,730.0,18.0,12.6,23.1,74.8
St. Gallen,2024-07-09,348.0,0.0,,928.8,2.9,876.0,22.6,16.8,27.5,65.1
St. Gallen,2024-07-10,246.0,0.0,,930.3,5.8,405.0,20.7,17.4,23.9,75.9
St. Gallen,2024-07-11,231.0,0.0,,929.6,1.0,318.0,20.2,17.3,24.5,84.1
St. Gallen,2024-07-16,175.0,0.0,,929.0,0.0,136.0,18.6,15.9,21.8,78.5
St. Gallen,2024-07-25,319.0,0.0,,927.1,0.0,730.0,18.1,13.3,22.6,75.5
St. Gallen,2024-07-28,122.0,0.0,,934.9,1.8,111.0,18.0,15.9,21.4,85.8
St. Gallen,2024-07-30,316.0,0.0,,930.4,0.0,814.0,22.8,17.4,28.0,71.7
St. Gallen,2024-08-07,163.0,0.0,,927.1,3.0,282.0,19.7,16.6,22.5,73.3
St. Gallen,2024-08-10,303.0,0.0,,933.9,0.0,821.0,21.7,17.5,26.1,69.7
St. Gallen,2024-08-11,301.0,0.0,,931.7,0.0,798.0,22.7,17.6,28.0,72.6
St. Gallen,2024-08-15,285.0,0.0,,930.2,0.0,789.0,20.9,16.0,25.5,75.7
St. Gallen,2024-08-16,234.0,0.0,,929.8,2.0,514.0,22.0,18.2,25.6,76.2
St. Gallen,2024-08-23,280.0,0.0,,927.5,0.0,771.0,20.9,15.2,26.0,56.2
St. Gallen,2024-08-25,59.0,0.0,,933.1,5.0,0.0,14.9,12.5,21.1,88.6
St. Gallen,2024-08-27,151.0,0.0,,931.3,0.0,292.0,15.8,12.1,20.0,88.4
St. Gallen,2024-08-31,235.0,0.0,,930.4,0.0,639.0,21.6,17.3,26.4,73.9
St. Gallen,2024-09-02,193.0,0.0,,927.0,0.0,379.0,18.5,14.9,21.7,81.0
St. Gallen,2024-09-13,68.0,0.0,,930.1,9.4,28.0,6.3,5.0,9.2,89.0
St. Gallen,2024-09-20,215.0,0.0,,930.5,0.0,681.0,13.5,9.6,18.3,82.2
St. Gallen,2024-09-26,48.0,0.0,,916.0,7.9,0.0,14.0,11.4,17.0,82.6
St. Gallen,2024-09-28,40.0,0.0,,930.2,18.8,0.0,7.9,6.0,10.5,88.2
Bad Ragaz,2024-01-20,83.0,,,970.4,0.0,388.0,-1.6,-4.7,1.6,52.5
Bad Ragaz,2024-01-25,23.0,,,971.1,3.6,1.0,8.9,6.8,11.9,88.3
Bad Ragaz,2024-02-03,101.0,,,972.3,0.0,429.0,6.7,3.4,12.6,71.1
Bad Ragaz,2024-02-12,71.0,,,950.0,0.1,54.0,6.8,4.4,9.6,77.3
Bad Ragaz,2024-02-13,119.0,,,962.3,0.0,390.0,6.7,3.5,12.4,65.2
Bad Ragaz,2024-02-17,36.0,,,971.8,0.1,0.0,9.8,8.4,12.4,86.6
Bad Ragaz,2024-02-26,65.0,,,943.6,2.3,5.0,9.2,6.8,12.4,49.7
Bad Ragaz,2024-02-27,52.0,,,952.3,0.2,0.0,6.6,4.9,8.6,81.5
Bad Ragaz,2024-03-02,145.0,,,946.6,0.0,352.0,10.0,4.2,16.2,63.8
Bad Ragaz,2024-03-04,96.0,,,951.9,0.0,197.0,7.8,5.1,12.2,75.5
Bad Ragaz,2024-03-05,26.0,,,957.1,21.4,0.0,5.8,4.0,7.3,84.2
Bad Ragaz,2024-03-09,145.0,,,945.8,0.0,310.0,11.4,7.2,15.3,37.6
Bad Ragaz,2024-03-18,28.0,,,960.3,17.7,0.0,8.0,5.2,9.9,89.2
Bad Ragaz,2024-03-26,218.0,,,938.3,0.0,390.0,12.3,8.2,16.8,36.9
Bad Ragaz,2024-04-06,252.0,,,961.3,0.0,632.0,18.9,11.1,27.4,38.9
Bad Ragaz,2024-04-07,186.0,,,961.0,0.0,163.0,19.3,13.6,25.2,35.5
Bad Ragaz,2024-04-08,184.0,,,955.9,0.0,367.0,21.1,14.7,26.7,28.7
Bad Ragaz,2024-04-16,97.0,,,952.6,1.1,48.0,8.1,4.5,12.8,60.5
Bad Ragaz,2024-05-07,78.0,,,957.8,22.0,0.0,10.7,9.4,12.3,90.6
Bad Ragaz,2024-05-08,141.0,,,964.2,1.0,2.0,11.5,9.1,14.6,81.5
Bad Ragaz,2024-05-14,315.0,,,949.9,0.0,641.0,19.4,12.4,26.2,47.1
Bad Ragaz,2024-05-17,206.0,,,952.2,0.8,190.0,13.2,9.4,18.6,77.7
Bad Ragaz,2024-05-22,202.0,,,956.3,0.3,140.0,14.1,11.3,19.7,80.4
Bad Ragaz,2024-05-31,39.0,,,954.2,22.9,0.0,9.0,7.3,10.8,89.9
Bad Ragaz,2024-06-02,137.0,,,960.8,29.7,2.0,13.7,10.9,17.7,86.3
Bad Ragaz,2024-06-18,321.0,,,958.0,0.0,664.0,24.4,16.9,31.0,40.1
Bad Ragaz,2024-06-22,228.0,,,959.9,9.0,270.0,14.9,11.5,21.9,83.2
Bad Ragaz,2024-06-24,337.0,,,958.0,0.0,714.0,20.6,14.2,26.3,67.2
Bad Ragaz,2024-07-25,311.0,,,957.3,0.0,695.0,20.5,14.7,26.2,71.3
Bad Ragaz,2024-08-02,177.0,,,956.2,6.4,276.0,21.1,16.8,26.5,76.0
Bad Ragaz,2024-08-08,182.0,,,960.1,0.1,273.0,20.6,17.5,25.2,77.4
Bad Ragaz,2024-09-11,114.0,,,953.6,12.3,150.0,13.9,8.3,17.3,82.7
Bad Ragaz,2024-09-14,41.0,,,968.6,0.5,0.0,8.0,4.8,9.8,86.4
Bad Ragaz,2024-09-18,217.0,,,960.8,0.0,606.0,13.3,7.2,19.0,75.2
Bad Ragaz,2024-09-20,205.0,,,961.7,0.0,579.0,16.4,11.7,22.0,62.4
Säntis,2024-01-11,78.0,398.0,,752.1,0.0,520.0,-5.0,-6.8,-2.7,46.6
Säntis,2024-01-13,85.0,395.0,,750.6,0.0,525.0,-5.1,-6.6,-3.3,12.0
Säntis,2024-01-18,22.0,423.0,,732.7,26.2,0.0,-4.5,-12.0,-0.1,98.8
Säntis,2024-01-19,99.0,437.0,,742.7,0.0,382.0,-15.6,-17.4,-11.9,56.4
Säntis,2024-01-20,88.0,438.0,,752.2,0.0,537.0,-10.0,-16.6,-3.5,22.5
Säntis,2024-01-21,73.0,438.0,,757.1,0.0,376.0,-4.2,-6.0,-1.0,19.3
Säntis,2024-01-22,39.0,438.0,,754.6,55.2,35.0,-1.3,-5.7,2.1,62.1
Säntis,2024-02-11,44.0,470.0,,731.6,14.6,0.0,-6.6,-7.7,-3.0,99.9
Säntis,2024-02-13,125.0,485.0,,749.6,0.0,452.0,-6.4,-9.5,-4.2,59.2
Säntis,2024-02-14,79.0,480.0,,754.8,0.0,34.0,-2.9,-5.5,-0.4,71.0
Säntis,2024-02-15,115.0,480.0,,754.8,0.0,447.0,2.5,-1.4,5.8,30.0
Säntis,2024-02-17,69.0,482.0,,760.5,0.7,0.0,-1.2,-2.7,-0.4,98.2
Säntis,2024-02-23,49.0,515.0,,732.5,2.4,3.0,-9.4,-11.0,-6.4,89.0
Säntis,2024-02-28,114.0,520.0,,749.7,0.0,103.0,-1.4,-2.6,0.0,71.7
Säntis,2024-03-11,171.0,565.0,,740.5,2.2,300.0,-6.7,-7.9,-5.4,93.4
Säntis,2024-03-12,89.0,568.0,,747.4,50.2,0.0,-7.0,-7.9,-6.0,99.1
Säntis,2024-03-15,88.0,600.0,,750.3,28.2,0.0,-1.9,-4.6,-1.0,97.1
Säntis,2024-03-16,77.0,610.0,,752.5,14.2,0.0,-3.6,-4.6,-3.0,99.8
Säntis,2024-03-23,95.0,575.0,,744.4,69.2,10.0,-6.0,-10.3,-0.6,91.7
Säntis,2024-04-13,281.0,555.0,,764.7,0.0,710.0,6.9,5.2,8.1,41.2
Säntis,2024-04-18,228.0,590.0,,744.2,6.9,91.0,-9.0,-11.3,-7.1,84.2
Säntis,2024-04-20,171.0,630.0,,745.9,17.3,0.0,-9.8,-10.7,-6.7,95.2
Säntis,2024-04-26,289.0,690.0,,742.0,0.0,414.0,-4.8,-7.8,-2.1,73.6
Säntis,2024-05-02,247.0,592.0,,741.9,23.1,404.0,0.6,-3.6,3.3,82.3
Säntis,2024-05-07,153.0,580.0,,749.7,7.9,0.0,-1.2,-2.2,-0.3,99.8
Säntis,2024-05-08,239.0,588.0,,754.8,0.2,0.0,-1.7,-2.6,-0.4,98.6
Säntis,2024-05-09,322.0,585.0,,756.5,0.0,580.0,0.6,-2.3,3.4,86.7
Säntis,2024-05-15,198.0,560.0,,745.6,0.0,83.0,2.4,0.6,3.9,84.4
Säntis,2024-05-19,244.0,545.0,,749.9,1.2,149.0,1.2,-0.6,3.7,91.2
Säntis,2024-05-27,174.0,520.0,,755.3,14.7,120.0,2.9,-0.8,5.7,93.0
Säntis,2024-06-05,254.0,540.0,,754.4,2.2,323.0,4.5,2.1,7.3,93.6
Säntis,2024-06-10,193.0,475.0,,748.0,11.8,32.0,2.0,0.2,3.8,99.1
Säntis,2024-06-17,286.0,425.0,,755.7,0.0,358.0,6.9,3.9,9.0,82.0
Säntis,2024-06-24,308.0,330.0,,755.9,0.0,489.0,7.0,3.6,9.3,89.1
Säntis,2024-06-26,271.0,310.0,,753.9,5.6,429.0,7.4,5.9,10.1,86.2
Säntis,2024-06-27,150.0,300.0,,755.7,15.7,7.0,8.4,6.5,10.0,99.7
Säntis,2024-07-10,297.0,170.0,,760.2,3.5,450.0,10.5,8.6,13.0,87.4
Säntis,2024-07-12,166.0,140.0,,755.0,34.9,94.0,8.4,3.8,12.2,85.0
Säntis,2024-07-13,242.0,130.0,,753.1,0.3,2.0,4.9,3.4,6.7,98.1
Säntis,2024-07-18,350.0,75.0,,761.9,0.0,740.0,11.9,10.2,15.5,73.5
Säntis,2024-07-30,332.0,5.0,,762.6,0.0,803.0,14.6,10.8,18.0,44.0
Säntis,2024-08-05,292.0,0.0,,756.9,0.0,608.0,9.3,7.0,12.1,74.9
Säntis,2024-08-08,138.0,0.0,,758.6,14.5,10.0,8.4,7.3,9.4,99.0
Säntis,2024-08-09,309.0,0.0,,761.0,0.2,684.0,9.5,7.5,11.5,83.6
Säntis,2024-08-11,283.0,0.0,,763.6,0.0,617.0,15.4,13.7,18.6,68.6
Säntis,2024-08-15,289.0,0.0,,760.6,0.0,722.0,12.2,9.6,16.2,73.5
Säntis,2024-08-19,180.0,0.0,,755.5,0.0,89.0,5.4,1.7,11.2,91.8
Säntis,2024-08-23,295.0,0.0,,758.5,0.0,750.0,12.1,9.7,15.0,59.7
Säntis,2024-08-26,234.0,0.0,,759.0,0.0,457.0,8.1,6.4,10.5,81.8
Säntis,2024-08-29,260.0,0.0,,762.3,0.0,582.0,11.7,10.1,15.4,71.9
Säntis,2024-09-04,185.0,0.0,,756.4,0.0,360.0,9.0,7.9,11.3,83.0
Säntis,2024-09-06,253.0,0.0,,753.5,0.0,600.0,8.7,5.5,11.7,79.1
Säntis,2024-09-08,61.0,0.0,,752.7,27.8,35.0,7.5,2.1,10.6,85.1
Säntis,2024-09-11,100.0,0.0,,748.3,6.0,180.0,1.2,-4.2,3.6,80.7
Säntis,2024-09-14,113.0,42.0,,756.3,5.2,0.0,-4.6,-6.2,-3.3,99.8
Säntis,2024-09-18,238.0,40.0,,755.3,0.0,711.0,3.8,2.5,5.1,50.9
Säntis,2024-09-29,189.0,14.0,,756.2,0.0,503.0,-1.6,-6.0,1.5,61.3
Bad Ragaz,2024-01-03,67.0,,,948.6,8.2,363.0,6.9,4.1,10.6,74.0
Bad Ragaz,2024-01-05,20.0,,,947.9,12.8,0.0,4.7,2.7,7.1,76.0
Bad Ragaz,2024-01-06,9.0,,,949.6,5.4,0.0,2.9,2.0,3.7,90.3
Bad Ragaz,2024-01-07,16.0,,,953.2,3.9,0.0,1.5,0.2,2.6,88.0
Bad Ragaz,2024-01-08,12.0,,,960.0,0.0,0.0,-1.6,-3.0,0.3,77.5
Bad Ragaz,2024-01-09,18.0,,,964.0,0.0,0.0,-1.9,-2.6,-0.9,78.9
Bad Ragaz,2024-01-10,56.0,,,965.7,0.0,336.0,-2.0,-4.3,1.1,87.6
Bad Ragaz,2024-01-14,75.0,,,954.3,1.9,378.0,-0.1,-2.6,4.0,66.6
Bad Ragaz,2024-01-18,24.0,,,940.4,3.9,0.0,5.7,0.2,9.6,83.7
Bad Ragaz,2024-01-22,35.0,,,966.5,8.5,0.0,4.5,-0.3,10.9,58.0
Bad Ragaz,2024-01-26,36.0,,,972.1,7.5,67.0,8.0,6.6,9.5,88.5
Bad Ragaz,2024-01-27,86.0,,,976.2,0.0,364.0,6.5,4.0,10.9,77.0
Bad Ragaz,2024-01-28,91.0,,,974.2,0.0,404.0,5.6,1.5,12.0,56.8
Bad Ragaz,2024-01-31,56.0,,,975.2,0.0,80.0,4.9,2.1,10.1,67.4
Bad Ragaz,2024-02-01,20.0,,,973.7,5.3,0.0,4.3,1.3,5.8,85.2
Bad Ragaz,2024-02-04,102.0,,,971.1,0.0,416.0,4.0,0.5,8.5,85.9
Bad Ragaz,2024-02-05,107.0,,,968.2,0.0,433.0,5.3,1.5,8.1,76.2
Bad Ragaz,2024-02-10,82.0,,,931.0,1.6,145.0,13.1,10.6,18.0,46.1
Bad Ragaz,2024-02-11,40.0,,,940.0,0.6,0.0,6.7,5.0,10.9,80.6
Bad Ragaz,2024-02-14,121.0,,,966.0,0.0,385.0,8.0,3.2,14.0,50.4
Bad Ragaz,2024-02-15,101.0,,,961.9,0.0,314.0,10.5,5.2,16.7,50.8
Bad Ragaz,2024-02-19,75.0,,,970.5,10.4,71.0,8.6,6.6,12.1,80.8
Bad Ragaz,2024-03-07,164.0,,,959.4,0.0,464.0,5.3,1.3,10.0,76.9
Bad Ragaz,2024-03-12,82.0,,,959.9,15.3,50.0,7.1,5.2,10.6,79.2
Bad Ragaz,2024-03-13,60.0,,,961.8,9.5,0.0,5.9,2.6,9.3,87.5
Bad Ragaz,2024-03-16,111.0,,,964.2,2.6,79.0,9.4,6.4,13.9,82.6
Bad Ragaz,2024-03-28,51.0,,,940.8,0.3,0.0,6.2,4.3,9.3,74.2
Bad Ragaz,2024-04-03,115.0,,,955.7,0.0,39.0,10.2,6.0,15.5,63.7
Bad Ragaz,2024-04-14,267.0,,,964.2,0.0,685.0,18.5,11.6,25.6,47.3
Bad Ragaz,2024-04-17,137.0,,,952.7,0.8,50.0,5.4,2.8,8.2,78.6
Bad Ragaz,2024-04-23,103.0,,,955.7,2.0,4.0,3.3,2.0,4.9,83.9
Bad Ragaz,2024-04-27,306.0,,,953.1,0.0,639.0,14.2,9.1,18.3,39.3
Bad Ragaz,2024-04-30,220.0,,,957.2,0.0,319.0,19.5,13.5,26.6,34.9
Bad Ragaz,2024-05-02,176.0,,,945.4,3.5,181.0,14.8,9.7,21.9,57.8
Bad Ragaz,2024-05-09,320.0,,,964.7,0.0,603.0,14.4,9.8,19.4,70.8
Bad Ragaz,2024-05-18,209.0,,,954.9,0.0,183.0,15.4,10.4,20.4,62.5
Bad Ragaz,2024-05-24,239.0,,,960.5,6.6,314.0,13.6,9.4,21.1,77.8
Bad Ragaz,2024-05-26,310.0,,,961.1,0.0,521.0,16.9,9.9,23.5,61.5
Bad Ragaz,2024-06-03,67.0,,,959.9,16.4,0.0,13.3,12.1,14.4,94.1
Bad Ragaz,2024-06-04,336.0,,,956.9,0.1,650.0,17.5,12.6,22.8,76.2
Bad Ragaz,2024-06-05,307.0,,,957.9,2.2,520.0,18.8,13.2,24.9,72.9
Bad Ragaz,2024-06-13,367.0,,,959.3,0.0,752.0,15.5,10.8,20.4,62.8
Bad Ragaz,2024-06-17,281.0,,,958.1,0.0,458.0,19.4,13.6,25.0,68.8
Bad Ragaz,2024-06-21,89.0,,,959.5,36.4,75.0,18.2,13.4,22.7,79.1
Bad Ragaz,2024-07-01,115.0,,,958.7,9.2,82.0,17.0,14.8,21.5,82.5
Bad Ragaz,2024-07-03,162.0,,,955.4,6.1,57.0,14.7,12.4,19.3,84.8
Bad Ragaz,2024-07-04,258.0,,,956.6,0.0,332.0,17.4,11.9,24.0,71.8
Bad Ragaz,2024-07-15,320.0,,,956.0,8.7,700.0,23.2,17.1,29.4,66.2
Bad Ragaz,2024-07-17,222.0,,,963.2,0.0,100.0,20.5,16.6,24.4,68.5
Bad Ragaz,2024-07-21,209.0,,,954.1,6.5,327.0,21.6,17.6,27.6,74.8
Bad Ragaz,2024-08-06,284.0,,,955.7,0.0,603.0,22.8,17.3,28.6,70.5
Bad Ragaz,2024-08-10,292.0,,,964.0,0.0,733.0,23.2,16.9,29.4,71.8
Bad Ragaz,2024-08-17,218.0,,,956.9,4.1,260.0,21.7,18.3,25.9,83.8
