Datum,pm10_stundenmittelwerte_ug_m3,pm2_5_stundenmittelwerte_ug_m3,no2_stundenmittelwerte_ug_m3
2022-01-18 22:00:00+00:00,18.147,11.075244897959184,16.492
2022-01-18 23:00:00+00:00,17.38,10.891768707482992,15.369
2022-01-19 00:00:00+00:00,16.099,10.783979591836735,13.802
2022-01-19 01:00:00+00:00,15.476,10.730367346938776,10.249
2022-01-19 02:00:00+00:00,15.074,10.649534246575342,8.952
2022-01-19 03:00:00+00:00,16.224,10.50739455782313,9.135
2022-01-19 04:00:00+00:00,16.144,10.629319727891156,13.191
2022-01-19 05:00:00+00:00,18.675,10.784136054421769,20.226
2022-01-19 06:00:00+00:00,21.108,11.458156462585034,34.474
2022-01-19 07:00:00+00:00,22.344,12.014836734693878,48.439
2022-01-19 08:00:00+00:00,25.052,12.01886394557823,54.648
2022-01-19 09:00:00+00:00,31.322,12.076171232876712,52.624
2022-01-19 10:00:00+00:00,49.374,12.132862068965517,47.544
2022-01-19 11:00:00+00:00,58.314,11.79477397260274,36.494
2022-01-19 12:00:00+00:00,43.505,11.278241379310344,31.975
2022-01-19 13:00:00+00:00,58.742,10.978027397260274,50.106
2022-01-19 14:00:00+00:00,55.289,10.574424657534246,47.516
2022-01-19 15:00:00+00:00,47.537,10.569075342465753,52.626
2022-01-19 16:00:00+00:00,36.697,10.575698630136985,45.833
2022-01-19 17:00:00+00:00,25.379,10.743986301369864,43.336
2022-01-19 18:00:00+00:00,27.578,10.965643835616438,58.89
2022-01-19 19:00:00+00:00,20.443,11.305287671232877,40.632
2022-01-19 20:00:00+00:00,20.025,11.533308219178082,37.38
2022-01-19 21:00:00+00:00,21.017,11.667739726027397,31.167
2022-01-19 22:00:00+00:00,18.056,11.485958904109589,22.454
2022-01-19 23:00:00+00:00,12.998,11.281095890410958,13.611
2022-01-20 00:00:00+00:00,10.918,11.038869863013698,9.301
2022-01-20 01:00:00+00:00,8.889,10.884116438356164,5.525
2022-01-20 02:00:00+00:00,7.625,10.974301369863014,3.944
2022-01-20 03:00:00+00:00,7.142,10.965506849315068,4.029
2022-01-20 04:00:00+00:00,6.577,10.913712328767124,9.149
2022-01-20 05:00:00+00:00,6.621,11.074828767123288,24.137
2022-01-20 06:00:00+00:00,10.699,11.625630136986302,53.074
2022-01-20 07:00:00+00:00,10.453,12.317246575342466,55.613
2022-01-20 08:00:00+00:00,10.276,12.340232876712328,53.724
2022-01-20 09:00:00+00:00,12.269,12.231047945205479,38.867
2022-01-20 10:00:00+00:00,15.228,12.007417808219179,46.077
2022-01-20 11:00:00+00:00,16.189,11.589835616438355,43.499
2022-01-20 12:00:00+00:00,14.155,11.358424657534247,38.841
2022-01-20 13:00:00+00:00,18.547,11.154241379310346,35.146
2022-01-20 14:00:00+00:00,26.52,10.96475172413793,47.344
2022-01-20 15:00:00+00:00,32.737,10.932379310344826,45.606
2022-01-20 16:00:00+00:00,23.589,10.870034482758621,48.481
2022-01-20 17:00:00+00:00,24.923,11.176103448275862,57.779
2022-01-20 18:00:00+00:00,20.565,11.534253424657534,40.279
2022-01-20 19:00:00+00:00,12.879,11.864568493150685,45.356
2022-01-20 20:00:00+00:00,14.182,12.073705479452055,42.418
2022-01-20 21:00:00+00:00,15.816,11.881191780821919,28.765590604026848
2022-01-20 22:00:00+00:00,16.068,11.8228698630137,40.797
2022-01-20 23:00:00+00:00,16.184,11.419808219178082,50.717
2022-01-21 00:00:00+00:00,19.372,11.044342465753424,52.334
2022-01-21 01:00:00+00:00,19.924,10.789568493150686,42.702
2022-01-21 02:00:00+00:00,20.387,10.864808219178082,37.237
2022-01-21 03:00:00+00:00,19.823,10.809438356164383,38.142
2022-01-21 04:00:00+00:00,20.16,10.895534246575343,39.986
2022-01-21 05:00:00+00:00,18.99,11.195630136986301,47.319
2022-01-21 06:00:00+00:00,20.567,11.697575342465754,62.631
2022-01-21 07:00:00+00:00,22.532,12.302910958904109,70.919
2022-01-21 08:00:00+00:00,28.876,12.23404081632653,71.003
2022-01-21 09:00:00+00:00,25.581,12.136625850340137,61.432
2022-01-21 10:00:00+00:00,36.387,11.958639455782313,66.554
2022-01-21 11:00:00+00:00,32.054,11.481721088435375,69.881
2022-01-21 12:00:00+00:00,25.439,11.265986394557823,51.945
2022-01-21 13:00:00+00:00,21.588,11.178938775510204,38.804
2022-01-21 14:00:00+00:00,24.341,10.912421768707484,61.339
2022-01-21 15:00:00+00:00,19.597,10.76782993197279,49.917
2022-01-21 16:00:00+00:00,18.255,10.78669387755102,49.944
2022-01-21 17:00:00+00:00,19.155,10.9913537414966,49.469
2022-01-21 18:00:00+00:00,21.719,11.50817006802721,71.545
2022-01-21 19:00:00+00:00,22.067,12.024897959183674,64.757
2022-01-21 20:00:00+00:00,23.55,12.642369863013698,60.298
2022-01-21 21:00:00+00:00,26.661,12.759952054794521,60.912
2022-01-21 22:00:00+00:00,27.247,12.53468493150685,55.678
2022-01-21 23:00:00+00:00,21.965,12.822476190476191,42.459
2022-01-22 00:00:00+00:00,18.869,12.49034693877551,33.573
2022-01-22 01:00:00+00:00,20.935,12.051176870748298,27.72
2022-01-22 02:00:00+00:00,15.868,11.883496598639455,21.216
2022-01-22 03:00:00+00:00,16.276,11.734931972789116,18.729
2022-01-22 04:00:00+00:00,12.592,11.563448979591836,14.494
2022-01-22 05:00:00+00:00,13.468,11.32026530612245,20.58
2022-01-22 06:00:00+00:00,12.749,11.345476190476191,20.297
2022-01-22 07:00:00+00:00,13.161,11.394176870748298,25.314
2022-01-22 08:00:00+00:00,16.546,11.580115646258504,42.115
2022-01-22 09:00:00+00:00,20.343,11.919108843537414,42.667
2022-01-22 10:00:00+00:00,18.716,11.706797297297298,36.069
2022-01-22 11:00:00+00:00,15.995,11.338797297297297,29.937
2022-01-22 12:00:00+00:00,17.21,10.7765,39.964
2022-01-22 13:00:00+00:00,20.491,10.534540540540542,50.502
2022-01-22 14:00:00+00:00,21.527,10.702344594594594,50.901
2022-01-22 15:00:00+00:00,23.468,10.777493243243242,55.735
2022-01-22 16:00:00+00:00,23.234,10.983824324324324,64.29
2022-01-22 17:00:00+00:00,22.746,11.208317567567567,63.661
2022-01-22 18:00:00+00:00,26.196,11.871054054054053,65.09
2022-01-22 19:00:00+00:00,35.739,12.879621621621622,66.3
2022-01-22 20:00:00+00:00,39.053,13.506601351351351,72.046
2022-01-22 21:00:00+00:00,38.528,13.7385,62.09
2022-01-22 22:00:00+00:00,34.043,13.09139864864865,56.972
2022-01-22 23:00:00+00:00,33.82,12.341797297297298,52.402
2022-01-23 00:00:00+00:00,28.28,20.648,46.004
2022-01-23 01:00:00+00:00,26.742,19.657,43.104
2022-01-23 02:00:00+00:00,25.762,18.983,40.16
2022-01-23 03:00:00+00:00,24.073,18.34,36.594
2022-01-23 04:00:00+00:00,23.453,18.009,34.122
2022-01-23 05:00:00+00:00,24.983,18.865,33.206
2022-01-23 06:00:00+00:00,26.871,20.112,33.123
2022-01-23 07:00:00+00:00,24.672,18.96,33.051
2022-01-23 08:00:00+00:00,24.994,18.83,30.585
2022-01-23 09:00:00+00:00,24.299,17.882,33.979
2022-01-23 10:00:00+00:00,25.5,18.05,35.07
2022-01-23 11:00:00+00:00,26.957,17.061,37.303
2022-01-23 12:00:00+00:00,26.781,18.174,38.215
2022-01-23 13:00:00+00:00,23.637,15.668,33.364
2022-01-23 14:00:00+00:00,24.738,14.686,38.824
2022-01-23 15:00:00+00:00,20.175,12.402,36.442
2022-01-23 16:00:00+00:00,20.556,12.815,44.403
2022-01-23 17:00:00+00:00,14.655,9.951,26.639
2022-01-23 18:00:00+00:00,17.007,11.009,40.3
2022-01-23 19:00:00+00:00,19.592,12.612,58.26
2022-01-23 20:00:00+00:00,21.864,14.003,56.244
2022-01-23 21:00:00+00:00,22.624,15.029,56.046
2022-01-23 22:00:00+00:00,22.676,16.152,19.902353333333334
2022-01-23 23:00:00+00:00,19.987,14.997,46.777
2022-01-24 00:00:00+00:00,18.911,14.494,43.99
2022-01-24 01:00:00+00:00,15.421,12.63,31.997
2022-01-24 02:00:00+00:00,15.307,12.505,32.574
2022-01-24 03:00:00+00:00,12.48,10.92,26.28
2022-01-24 04:00:00+00:00,13.439,11.539,30.044
2022-01-24 05:00:00+00:00,17.211,13.739,36.914
2022-01-24 06:00:00+00:00,16.399,12.303,47.891
2022-01-24 07:00:00+00:00,20.984,14.76,56.082
2022-01-24 08:00:00+00:00,28.565,16.306,65.843
2022-01-24 09:00:00+00:00,185.217,31.476,59.662
2022-01-24 10:00:00+00:00,37.877,18.749,27.803
2022-01-24 11:00:00+00:00,28.247,17.607,21.385
2022-01-24 12:00:00+00:00,27.254,17.96,18.39
2022-01-24 13:00:00+00:00,28.724,19.043,27.923
2022-01-24 14:00:00+00:00,30.427,19.175,29.519
2022-01-24 15:00:00+00:00,29.262,19.454,35.08
2022-01-24 16:00:00+00:00,32.023,19.846,45.759
2022-01-24 17:00:00+00:00,33.442,20.92,53.427
2022-01-24 18:00:00+00:00,32.03,21.269,41.889
2022-01-24 19:00:00+00:00,31.187,21.536,34.021
2022-01-24 20:00:00+00:00,30.957,22.277,35.291
2022-01-24 21:00:00+00:00,30.58,22.23,30.587
2022-01-24 22:00:00+00:00,29.353,21.959,25.304
2022-01-24 23:00:00+00:00,28.394,21.357,20.253
2022-01-25 00:00:00+00:00,27.568,21.322,17.264
2022-01-25 01:00:00+00:00,27.993,21.769,15.505
2022-01-25 02:00:00+00:00,29.88,22.823,17.896
2022-01-25 03:00:00+00:00,31.5,24.037,17.322
2022-01-25 04:00:00+00:00,33.453,25.136,21.735
2022-01-25 05:00:00+00:00,34.373,25.718,24.655
2022-01-25 06:00:00+00:00,35.589,26.347,32.573
2022-01-25 07:00:00+00:00,39.677,27.921,40.885
2022-01-25 08:00:00+00:00,42.652,28.958,43.12
2022-01-25 09:00:00+00:00,41.685,28.979,35.142
2022-01-25 10:00:00+00:00,45.673,30.195,33.725
2022-01-25 11:00:00+00:00,45.983,28.342,29.703
2022-01-25 12:00:00+00:00,42.31,27.691,31.542
2022-01-25 13:00:00+00:00,38.882,25.691,30.97
2022-01-25 14:00:00+00:00,37.47,23.651,39.395
2022-01-25 15:00:00+00:00,37.997,22.576,40.429
2022-01-25 16:00:00+00:00,44.7,25.783,59.314
2022-01-25 17:00:00+00:00,43.125,27.516,55.915
2022-01-25 18:00:00+00:00,48.357,30.173,53.949
2022-01-25 19:00:00+00:00,45.952,30.624,47.569
2022-01-25 20:00:00+00:00,46.151,30.641,44.465
2022-01-25 21:00:00+00:00,43.168,29.391,41.986
2022-01-25 22:00:00+00:00,42.281,29.294,40.07
2022-01-25 23:00:00+00:00,42.241,29.474,37.697
2022-01-26 00:00:00+00:00,40.89,29.065,36.331
2022-01-26 01:00:00+00:00,40.382,28.693,35.478
2022-01-26 02:00:00+00:00,38.652,28.1,34.017
2022-01-26 03:00:00+00:00,37.574,27.461,33.981
2022-01-26 04:00:00+00:00,36.321,27.566,33.711
2022-01-26 05:00:00+00:00,36.93,27.743,35.926
2022-01-26 06:00:00+00:00,35.026,26.449,41.176
2022-01-26 07:00:00+00:00,37.014,26.692,48.963
2022-01-26 08:00:00+00:00,41.578,27.884,57.506
2022-01-26 09:00:00+00:00,36.749,26.278,50.574
2022-01-26 10:00:00+00:00,37.78,26.949,47.315
2022-01-26 11:00:00+00:00,46.793,30.902,44.015
2022-01-26 12:00:00+00:00,48.495,30.684,45.515
2022-01-26 13:00:00+00:00,52.799,31.519,46.373
2022-01-26 14:00:00+00:00,50.612,28.544,52.589
2022-01-26 15:00:00+00:00,45.482,26.951,51.183
2022-01-26 16:00:00+00:00,46.179,26.247,57.998
2022-01-26 17:00:00+00:00,36.982,22.848,55.198
2022-01-26 18:00:00+00:00,37.225,23.345,49.39
2022-01-26 19:00:00+00:00,34.204,22.401,33.653
2022-01-26 20:00:00+00:00,34.621,23.936,37.916
2022-01-26 21:00:00+00:00,34.615,24.253,34.857
2022-01-26 22:00:00+00:00,35.398,25.23,31.776
2022-01-26 23:00:00+00:00,34.635,25.29,19.97336241610738
2022-01-27 00:00:00+00:00,34.908,25.827,21.859
2022-01-27 01:00:00+00:00,36.873,27.53,22.739
2022-01-27 02:00:00+00:00,37.644,28.059,23.489
2022-01-27 03:00:00+00:00,38.463,28.654,23.006
2022-01-27 04:00:00+00:00,39.527,29.473,22.327
2022-01-27 05:00:00+00:00,40.293,29.647,29.106
2022-01-27 06:00:00+00:00,40.988,29.988,36.649
2022-01-27 07:00:00+00:00,40.914,29.339,41.306
2022-01-27 08:00:00+00:00,48.502,30.728,45.354
2022-01-27 09:00:00+00:00,46.725,30.19,49.594
2022-01-27 10:00:00+00:00,41.969,24.929,43.94
2022-01-27 11:00:00+00:00,37.015,21.705,43.526
2022-01-27 12:00:00+00:00,33.981,20.305,40.021
2022-01-27 13:00:00+00:00,32.23,20.269,35.446
2022-01-27 14:00:00+00:00,27.732,18.526,34.835
2022-01-27 15:00:00+00:00,27.118,17.961,43.322
2022-01-27 16:00:00+00:00,24.986,16.364,46.606
2022-01-27 17:00:00+00:00,24.945,16.468,48.172
2022-01-27 18:00:00+00:00,27.628,18.456,47.764
2022-01-27 19:00:00+00:00,24.426,17.518,46.557
2022-01-27 20:00:00+00:00,25.831,18.017,45.993
2022-01-27 21:00:00+00:00,20.956,15.763,35.776
2022-01-27 22:00:00+00:00,25.264,17.818,40.486
2022-01-27 23:00:00+00:00,24.391,18.165,36.421
2022-01-28 00:00:00+00:00,23.122,17.793,37.138
2022-01-28 01:00:00+00:00,22.708,17.655,38.312
2022-01-28 02:00:00+00:00,21.808,17.012,35.37
2022-01-28 03:00:00+00:00,15.259,13.084,18.059
2022-01-28 04:00:00+00:00,14.441,12.487,22.085
2022-01-28 05:00:00+00:00,10.932,10.033,23.557
2022-01-28 06:00:00+00:00,12.713,10.927,48.498
2022-01-28 07:00:00+00:00,15.606,12.864,62.415
2022-01-28 08:00:00+00:00,24.375,16.252,60.086
2022-01-28 09:00:00+00:00,20.913,14.189,48.862
2022-01-28 10:00:00+00:00,25.389,15.772,48.707
2022-01-28 11:00:00+00:00,19.384,13.503,52.183
2022-01-28 12:00:00+00:00,22.508,14.725,55.84
2022-01-28 13:00:00+00:00,24.824,15.924,60.474
2022-01-28 14:00:00+00:00,26.094,15.775,59.255
2022-01-28 15:00:00+00:00,26.093,15.533,60.248
2022-01-28 16:00:00+00:00,29.218,16.724,71.138
2022-01-28 17:00:00+00:00,30.179,18.348,61.409
2022-01-28 18:00:00+00:00,27.984,16.925,63.156
2022-01-28 19:00:00+00:00,27.806,17.74,59.902
2022-01-28 20:00:00+00:00,28.753,19.99,44.895
2022-01-28 21:00:00+00:00,31.327,22.659,43.723
2022-01-28 22:00:00+00:00,28.651,21.232,38.476
2022-01-28 23:00:00+00:00,28.657,21.714,37.301
2022-01-29 00:00:00+00:00,28.367,21.456,41.701
2022-01-29 01:00:00+00:00,27.829,21.373,39.42
2022-01-29 02:00:00+00:00,28.251,21.39,32.64
2022-01-29 03:00:00+00:00,22.924,18.419,23.735
2022-01-29 04:00:00+00:00,25.892,20.315,29.434
2022-01-29 05:00:00+00:00,28.848,21.452,30.663
2022-01-29 06:00:00+00:00,26.987,20.274,33.217
2022-01-29 07:00:00+00:00,17.175,13.289,19.999
2022-01-29 08:00:00+00:00,17.775,13.448,20.869
2022-01-29 09:00:00+00:00,15.53,12.673,17.726
2022-01-29 10:00:00+00:00,17.759,13.327,28.609
2022-01-29 11:00:00+00:00,22.191,11.822,45.429
2022-01-29 12:00:00+00:00,21.232,10.934,48.282
2022-01-29 13:00:00+00:00,17.54,10.528,49.857
2022-01-29 14:00:00+00:00,18.067,10.942,56.777
2022-01-29 15:00:00+00:00,18.884,11.584,57.558
2022-01-29 16:00:00+00:00,22.021,12.197,58.536
2022-01-29 17:00:00+00:00,18.761,10.198,52.236
2022-01-29 18:00:00+00:00,14.841,9.965,53.317
2022-01-29 19:00:00+00:00,15.645,10.161,46.841
2022-01-29 20:00:00+00:00,10.001,7.672,22.926
2022-01-29 21:00:00+00:00,8.214,7.061,22.708
2022-01-29 22:00:00+00:00,8.313,6.771,20.581
2022-01-29 23:00:00+00:00,8.945,7.02,25.462
2022-01-30 00:00:00+00:00,8.201,6.809,18.748126666666668
2022-01-30 01:00:00+00:00,7.766,6.868,23.704
2022-01-30 02:00:00+00:00,7.059,6.857,13.259
2022-01-30 03:00:00+00:00,6.644,6.765,15.757
2022-01-30 04:00:00+00:00,6.665,6.661,17.248
2022-01-30 05:00:00+00:00,5.036,5.503,8.724
2022-01-30 06:00:00+00:00,4.814,5.622,9.744
2022-01-30 07:00:00+00:00,5.336,5.859,10.104
2022-01-30 08:00:00+00:00,6.366,6.37,13.048
2022-01-30 09:00:00+00:00,7.65,7.142,30.555
2022-01-30 10:00:00+00:00,7.764,7.48,32.316
2022-01-30 11:00:00+00:00,7.699,7.513,31.906
2022-01-30 12:00:00+00:00,7.465,7.499,33.039
2022-01-30 13:00:00+00:00,8.329,7.716,30.735
2022-01-30 14:00:00+00:00,11.725,9.066,30.651
2022-01-30 15:00:00+00:00,15.289,10.666,33.169
2022-01-30 16:00:00+00:00,16.052,10.704,35.918
2022-01-30 17:00:00+00:00,18.883,11.305,38.38
2022-01-30 18:00:00+00:00,19.613,12.217,40.98
2022-01-30 19:00:00+00:00,16.326,11.677,29.847
2022-01-30 20:00:00+00:00,20.506,12.555,46.446
2022-01-30 21:00:00+00:00,19.115,13.061,37.494
2022-01-30 22:00:00+00:00,18.6,12.613,28.708
2022-01-30 23:00:00+00:00,15.922,12.127,18.168
2022-01-31 00:00:00+00:00,13.983,11.226,14.117
2022-01-31 01:00:00+00:00,11.549,9.815,8.121
2022-01-31 02:00:00+00:00,10.569,9.139,5.401
2022-01-31 03:00:00+00:00,10.802,8.961,4.244
2022-01-31 04:00:00+00:00,10.709,8.674,4.171
2022-01-31 05:00:00+00:00,10.455,8.395,7.765
2022-01-31 06:00:00+00:00,14.073,8.558,25.881
2022-01-31 07:00:00+00:00,14.286,8.828,38.261
2022-01-31 08:00:00+00:00,9.791,7.464,33.682
2022-01-31 09:00:00+00:00,7.286,6.462,36.695
2022-01-31 10:00:00+00:00,7.508,6.436,30.323
2022-01-31 11:00:00+00:00,7.656,6.468,34.047
2022-01-31 12:00:00+00:00,7.007,6.61,37.478
2022-01-31 13:00:00+00:00,8.927,7.265,31.497
2022-01-31 14:00:00+00:00,13.353,7.612,41.731
2022-01-31 15:00:00+00:00,9.834,7.501,50.66
2022-01-31 16:00:00+00:00,15.471,8.514,61.942
2022-01-31 17:00:00+00:00,17.287,8.965,48.756
2022-01-31 18:00:00+00:00,13.801,8.306,33.746
2022-01-31 19:00:00+00:00,13.363,9.09,25.91
2022-01-31 20:00:00+00:00,12.473,8.993,21.551
2022-01-31 21:00:00+00:00,11.551,8.897,14.444
2022-01-31 22:00:00+00:00,11.898,8.967,18.196
2022-01-31 23:00:00+00:00,12.289,9.04,13.281
2022-02-01 00:00:00+00:00,13.118,9.074,9.587
2022-02-01 01:00:00+00:00,12.991,9.167,5.278
2022-02-01 02:00:00+00:00,13.0,9.276,3.613
2022-02-01 03:00:00+00:00,15.192,9.623,4.347
2022-02-01 04:00:00+00:00,15.669,9.961,5.341
2022-02-01 05:00:00+00:00,15.438,10.05,13.003
2022-02-01 06:00:00+00:00,14.342,9.803,33.089
2022-02-01 07:00:00+00:00,15.14,9.593,56.053
2022-02-01 08:00:00+00:00,17.691,10.081,51.787
2022-02-01 09:00:00+00:00,18.341,10.225,42.293
2022-02-01 10:00:00+00:00,18.406,10.344,39.618
2022-02-01 11:00:00+00:00,16.682,9.863,34.233
2022-02-01 12:00:00+00:00,14.288,8.94,27.7
2022-02-01 13:00:00+00:00,13.105,8.654,22.968
2022-02-01 14:00:00+00:00,15.307,9.208,35.199
2022-02-01 15:00:00+00:00,11.725,7.57,46.121
2022-02-01 16:00:00+00:00,11.536,8.329,55.619
2022-02-01 17:00:00+00:00,10.778,8.126,61.701
2022-02-01 18:00:00+00:00,9.637,7.353,39.624
2022-02-01 19:00:00+00:00,11.279,7.037,31.457
2022-02-01 20:00:00+00:00,7.957,6.3,27.387
2022-02-01 21:00:00+00:00,8.065,6.697,24.578
2022-02-01 22:00:00+00:00,5.908,6.081,10.864
2022-02-01 23:00:00+00:00,6.521,5.827,10.246
2022-02-02 00:00:00+00:00,5.51,5.569,6.277
2022-02-02 01:00:00+00:00,4.944,5.472,15.54151677852349
2022-02-02 02:00:00+00:00,5.912,6.087,3.105
2022-02-02 03:00:00+00:00,5.256,5.781,3.031
2022-02-02 04:00:00+00:00,4.736,5.455,3.099
2022-02-02 05:00:00+00:00,5.036,5.726,8.59
2022-02-02 06:00:00+00:00,6.744,6.502,24.688
2022-02-02 07:00:00+00:00,7.441,6.793,36.061
2022-02-02 08:00:00+00:00,9.378,7.7,60.072
2022-02-02 09:00:00+00:00,11.876,8.764,32.121
2022-02-02 10:00:00+00:00,9.966,8.09,34.38522448979592
2022-02-02 11:00:00+00:00,10.423,7.658,40.18
2022-02-02 12:00:00+00:00,8.403,7.215,41.515
2022-02-02 13:00:00+00:00,9.447,7.52,42.284
2022-02-02 14:00:00+00:00,11.482,8.338,37.795
2022-02-02 15:00:00+00:00,21.541,8.968,47.944
2022-02-02 16:00:00+00:00,12.52,7.948,46.705
2022-02-02 17:00:00+00:00,11.296,8.596,47.091
2022-02-02 18:00:00+00:00,8.453,7.454,42.947
2022-02-02 19:00:00+00:00,8.039,7.363,34.337
2022-02-02 20:00:00+00:00,7.916,7.563,32.379
2022-02-02 21:00:00+00:00,8.042,7.863,23.555
2022-02-02 22:00:00+00:00,8.379,7.951,14.44
2022-02-02 23:00:00+00:00,9.538,8.816,20.599
2022-02-03 00:00:00+00:00,8.31,7.913,10.975
2022-02-03 01:00:00+00:00,7.859,7.54,8.023
2022-02-03 02:00:00+00:00,6.92,6.98,10.4
2022-02-03 03:00:00+00:00,7.622,7.387,18.187
2022-02-03 04:00:00+00:00,7.857,7.374,21.869
2022-02-03 05:00:00+00:00,9.729,8.365,30.034
2022-02-03 06:00:00+00:00,10.38,8.706,47.426
2022-02-03 07:00:00+00:00,14.039,10.532,48.822
2022-02-03 08:00:00+00:00,26.758,12.48,46.413
2022-02-03 09:00:00+00:00,16.088,11.068,41.983
2022-02-03 10:00:00+00:00,14.485,11.051,36.109
2022-02-03 11:00:00+00:00,14.789,10.777,32.308
2022-02-03 12:00:00+00:00,15.688,10.211,32.006
2022-02-03 13:00:00+00:00,15.663,9.557,33.66
2022-02-03 14:00:00+00:00,17.041,9.632,33.943
2022-02-03 15:00:00+00:00,16.147,9.687,36.867
2022-02-03 16:00:00+00:00,16.401,9.872,47.238
2022-02-03 17:00:00+00:00,15.399,10.44,51.978
2022-02-03 18:00:00+00:00,17.322,12.037,54.814
2022-02-03 19:00:00+00:00,16.856,11.792,47.34
2022-02-03 20:00:00+00:00,16.22,11.947,44.437
2022-02-03 21:00:00+00:00,16.767,12.695,40.289
2022-02-03 22:00:00+00:00,16.665,12.803,37.685
2022-02-03 23:00:00+00:00,18.215,13.752,36.342
2022-02-04 00:00:00+00:00,18.121,13.719,35.345
2022-02-04 01:00:00+00:00,19.222,14.347,13.523
2022-02-04 02:00:00+00:00,18.492,14.924,10.491
2022-02-04 03:00:00+00:00,17.692,14.382,9.035
2022-02-04 04:00:00+00:00,14.294,11.979,10.189
2022-02-04 05:00:00+00:00,13.89,11.148,14.997
2022-02-04 06:00:00+00:00,13.934,10.388,28.993
2022-02-04 07:00:00+00:00,14.699,10.509,41.129
2022-02-04 08:00:00+00:00,18.889,11.138,51.515
2022-02-04 09:00:00+00:00,16.418,10.2,36.848
2022-02-04 10:00:00+00:00,12.03,8.739,31.217
2022-02-04 11:00:00+00:00,10.132,6.604,27.427
2022-02-04 12:00:00+00:00,13.071,8.933,40.65
2022-02-04 13:00:00+00:00,17.67,12.899,43.255
2022-02-04 14:00:00+00:00,9.376,6.58,39.144
2022-02-04 15:00:00+00:00,8.018,6.249,35.687
2022-02-04 16:00:00+00:00,8.179,6.805,28.47
2022-02-04 17:00:00+00:00,10.574,7.705,48.797
2022-02-04 18:00:00+00:00,10.691,8.592,53.245
2022-02-04 19:00:00+00:00,9.512,7.584,43.579
2022-02-04 20:00:00+00:00,10.337,7.973,31.177
2022-02-04 21:00:00+00:00,9.163,7.685,21.732
2022-02-04 22:00:00+00:00,8.992,7.318,16.227
2022-02-04 23:00:00+00:00,7.702,6.745,16.918
2022-02-05 00:00:00+00:00,7.314,6.884,14.784
2022-02-05 01:00:00+00:00,5.52,5.644,12.433
2022-02-05 02:00:00+00:00,6.091,6.081,16.878053333333334
2022-02-05 03:00:00+00:00,6.883,6.51,22.178
2022-02-05 04:00:00+00:00,6.406,6.272,15.321
2022-02-05 05:00:00+00:00,7.248,6.652,18.185
2022-02-05 06:00:00+00:00,8.203,7.08,26.355
2022-02-05 07:00:00+00:00,8.637,7.153,43.078
2022-02-05 08:00:00+00:00,9.557,7.469,48.006
2022-02-05 09:00:00+00:00,12.303,8.748,46.573
2022-02-05 10:00:00+00:00,10.167,7.904,45.049
2022-02-05 11:00:00+00:00,11.951,8.13,48.313
